,abstract,date,doctype,headline,id,news_desk,paragraph,section,subsection,text,type
159,,2015-01-27,article,Obama to Propose Sharp Increase in Antibiotic Funding,54c723b7798810239ad25445,None,"U.S. President Barack Obama's fiscal 2016 budget request will propose nearly doubling federal funding to some $1.2 billion for the fight against antibiotic-resistant bacteria, the White House said on Tuesday.",U.S.,Politics,"Obama to Propose Sharp Increase in Antibiotic Funding U.S. President Barack Obama's fiscal 2016 budget request will propose nearly doubling federal funding to some $1.2 billion for the fight against antibiotic-resistant bacteria, the White House said on Tuesday.  ",News
160,,2015-01-30,article,Connecticut School Gunman to Be Named Only Once in Final Report,54cbe70e79881027ae29de68,None,"The report on how Connecticut schools can adapt to avoid future attacks like the one that killed 26 people at Sandy Hook Elementary School in 2012 will mention gunman Adam Lanza's name only once, the panel preparing the report decided on Friday.",U.S.,,"Connecticut School Gunman to Be Named Only Once in Final Report The report on how Connecticut schools can adapt to avoid future attacks like the one that killed 26 people at Sandy Hook Elementary School in 2012 will mention gunman Adam Lanza's name only once, the panel preparing the report decided on Friday.  ",News
161,,2015-01-28,article,Homeless Vets to Get Housing at L.A. VA Site Under Settlement,54c99d4979881036118ed32d,None,"Homeless veterans will get housing and services at a large Department of Veterans Affairs health campus in Los Angeles under a deal to settle a lawsuit accusing the agency of misusing the land, officials said on Wednesday.",U.S.,,"Homeless Vets to Get Housing at L.A. VA Site Under Settlement Homeless veterans will get housing and services at a large Department of Veterans Affairs health campus in Los Angeles under a deal to settle a lawsuit accusing the agency of misusing the land, officials said on Wednesday.  ",News
162,House Republican had planned to mark Thursday’s Roe v. Wade anniversary by pushing through a ban on almost all abortions 20 weeks after fertilization.,2015-01-22,blogpost,Abortion Bill Bait-and-Switch,54c17b7579881004ea4100f3,OpEd,,false,false,Abortion Bill Bait-and-Switch   House Republican had planned to mark Thursday’s Roe v. Wade anniversary by pushing through a ban on almost all abortions 20 weeks after fertilization.,Blog
163,,2015-01-16,article,Schools in Guinea Closed Amid Ebola to Reopen Monday,54b8f5637988101df2f2b4de,None,"All schools in Guinea will reopen on Monday after being closed amid the deadly Ebola outbreak, Guinea's health minister said Friday.",World,Africa,"Schools in Guinea Closed Amid Ebola to Reopen Monday All schools in Guinea will reopen on Monday after being closed amid the deadly Ebola outbreak, Guinea's health minister said Friday.  ",News
164,,2015-01-20,article,UN Says Despite Progress Fight Against Ebola Is Far From Won,54bee4d77988106587ea60e1,None,"Close to 1,000 new cases of Ebola were recorded in the last three weeks despite progress in combatting the deadly disease and ""the fight is far from won,"" the U.N. mIssion chief in West Africa said Tuesday.",World,Africa,"UN Says Despite Progress Fight Against Ebola Is Far From Won Close to 1,000 new cases of Ebola were recorded in the last three weeks despite progress in combatting the deadly disease and ""the fight is far from won,"" the U.N. mIssion chief in West Africa said Tuesday.  ",News
165,,2015-01-19,article,Company's Struggles Highlight Challenges of Inmate Care,54bd22d57988107b57cc4f69,None,"Months after he landed in Florida's Manatee County Jail, Jovon Frazier's pleas for treatment of the intense pain that radiated from his left shoulder to his elbow were met mostly with Tylenol.",U.S.,,"Company's Struggles Highlight Challenges of Inmate Care Months after he landed in Florida's Manatee County Jail, Jovon Frazier's pleas for treatment of the intense pain that radiated from his left shoulder to his elbow were met mostly with Tylenol.  ",News
166,,2015-01-21,article,"UnitedHealth Earnings Rise 6 Pct, Top Wall St. Expectations",54bf8c267988106587ea62ed,None,"UnitedHealth topped Wall Street expectations for the fourth quarter, and the nation's largest health insurer brought an optimistic vibe for the new year as it detailed final results from 2014.",Business Day,,"UnitedHealth Earnings Rise 6 Pct, Top Wall St. Expectations UnitedHealth topped Wall Street expectations for the fourth quarter, and the nation's largest health insurer brought an optimistic vibe for the new year as it detailed final results from 2014.  ",News
167,Health officials say 59 cases of measles have been diagnosed in California from outbreak that started at Disneyland; unvaccinated students in Orange County may be prevented from attending school; debate over childhood vaccinations heats up.,2015-01-22,article,"Measles Cases Linked to Disneyland Rise, and Debate Over Vaccinations Intensifies",54c0588d7988103f1e7029a6,National,"As the number of diagnoses in California reached 59, some schools said students may be barred because they have not been inoculated.",U.S.,,"Measles Cases Linked to Disneyland Rise, and Debate Over Vaccinations Intensifies As the number of diagnoses in California reached 59, some schools said students may be barred because they have not been inoculated. Health officials say 59 cases of measles have been diagnosed in California from outbreak that started at Disneyland; unvaccinated students in Orange County may be prevented from attending school; debate over childhood vaccinations heats up.",News
168,,2015-01-30,article,U.S. Proposes Effort to Analyze DNA From 1 Million People,54cb67bd79881068566a1245,None,The United States has proposed analyzing genetic information from more than 1 million American volunteers as part of a new initiative to understand human disease and develop medicines targeted to an individual's genetic make-up.,U.S.,,U.S. Proposes Effort to Analyze DNA From 1 Million People The United States has proposed analyzing genetic information from more than 1 million American volunteers as part of a new initiative to understand human disease and develop medicines targeted to an individual's genetic make-up.  ,News
169,,2015-01-28,article,Study: Insurers May Using Drug Costs to Discriminate,54c9603379881036118ed27a,None,"Insurance companies, perhaps more than previously thought, may be charging the sickest patients extra for drugs under the federal health law, in an effort to discourage them from choosing certain plans, according to a study released Wednesday.",U.S.,,"Study: Insurers May Using Drug Costs to Discriminate Insurance companies, perhaps more than previously thought, may be charging the sickest patients extra for drugs under the federal health law, in an effort to discourage them from choosing certain plans, according to a study released Wednesday.  ",News
170,,2015-01-26,article,CBO: Deficit to Shrink to Lowest Level of Obama Presidency,54c68fbd798810239ad252b6,None,"Solid economic growth will help the federal budget deficit shrink this year to its lowest level since President Barack Obama took office, according to congressional estimates released Monday.",U.S.,Politics,"CBO: Deficit to Shrink to Lowest Level of Obama Presidency Solid economic growth will help the federal budget deficit shrink this year to its lowest level since President Barack Obama took office, according to congressional estimates released Monday.  ",News
171,"By acting as patient advocates, doctors and other health care professional can do more to support broader family leave policies.",2015-01-29,blogpost,Doctors as Advocates for Family Leave,54ca10ac79881036118ed4aa,Science,,Health,,"Doctors as Advocates for Family Leave   By acting as patient advocates, doctors and other health care professional can do more to support broader family leave policies.",Blog
172,,2015-01-26,article,Islam and the National Front,54c571e87988105533577859,Editorial,"Islamic fundamentalism must be fought, but such efforts are useless if France does not also examine it's history of social and political marginalization.",Opinion,,"Islam and the National Front Islamic fundamentalism must be fought, but such efforts are useless if France does not also examine it's history of social and political marginalization.  ",Letter
173,,2015-01-22,article,"Gates Foundation Sees Huge Gains Against Disease, Poverty by 2030",54c085bc7988103f1e702b0d,None,"Worldwide child deaths will be halved over the next 15 years, polio, guinea worm and river blindness will be eradicated, and there will be a single-dose cure for malaria. ",U.S.,,"Gates Foundation Sees Huge Gains Against Disease, Poverty by 2030 Worldwide child deaths will be halved over the next 15 years, polio, guinea worm and river blindness will be eradicated, and there will be a single-dose cure for malaria.   ",News
174,,2015-01-30,article,"Smoking in Big Easy Bars, Gambling Halls to End in April",54cbece079881027ae29de87,None,In three months it will no longer be legal to smoke in bars and while gambling in the Big Easy.,U.S.,,"Smoking in Big Easy Bars, Gambling Halls to End in April In three months it will no longer be legal to smoke in bars and while gambling in the Big Easy.  ",News
175,,2015-01-30,article,Sales Call Leads to Rescue of Beaten Oregon Woman,54cb1d3579881068566a1164,None,"A lucky sales call from a Las Vegas, Nevada, company led deputies to rescue a 33-year-old Oregon woman who was being beaten and strangled, a sheriff says.",U.S.,,"Sales Call Leads to Rescue of Beaten Oregon Woman A lucky sales call from a Las Vegas, Nevada, company led deputies to rescue a 33-year-old Oregon woman who was being beaten and strangled, a sheriff says.  ",News
176,,2015-01-22,article,Ebola Ebbing in West Africa but Vigilance Needed-WHO,54c0d5307988103f1e702ca1,None,"The Ebola epidemic in West Africa appears to be ebbing, with fewer than 150 cases reported in the past week, but efforts must be pursued to stamp out the deadly disease, the World Health Organization (WHO) said on Thursday.",World,Africa,"Ebola Ebbing in West Africa but Vigilance Needed-WHO The Ebola epidemic in West Africa appears to be ebbing, with fewer than 150 cases reported in the past week, but efforts must be pursued to stamp out the deadly disease, the World Health Organization (WHO) said on Thursday.  ",News
177,,2015-01-30,article,Second California Patient Tests Negative for Ebola Hours After First,54cbc81479881027ae29dde6,None,"Two patients hospitalized in Sacramento, California, and tested for possible Ebola infection were found to be free of the deadly virus within hours of each other on Friday.",World,Africa,"Second California Patient Tests Negative for Ebola Hours After First Two patients hospitalized in Sacramento, California, and tested for possible Ebola infection were found to be free of the deadly virus within hours of each other on Friday.  ",News
178,,2015-01-21,article,People Not Vaccinated for Measles Urged to Avoid Disneyland,54c01d577988103f1e7028e4,None,"People who haven't been vaccinated against measles, including children too young to be immunized, should avoid Disneyland after new infections were linked to the theme park, California public health officials said Wednesday.",U.S.,,"People Not Vaccinated for Measles Urged to Avoid Disneyland People who haven't been vaccinated against measles, including children too young to be immunized, should avoid Disneyland after new infections were linked to the theme park, California public health officials said Wednesday.  ",News
179,,2015-01-24,article,Liberia Ebola Vaccine Trial 'Challenging' as Cases Tumble,54c3bb2d7988105978d81e39,None,"A steep fall in Ebola cases in Liberia will make it hard to prove whether experimental vaccines work in a major clinical trial about to start in the country, the head of the U.S. National Institutes of Health (NIH) said on Saturday.",World,Europe,"Liberia Ebola Vaccine Trial 'Challenging' as Cases Tumble A steep fall in Ebola cases in Liberia will make it hard to prove whether experimental vaccines work in a major clinical trial about to start in the country, the head of the U.S. National Institutes of Health (NIH) said on Saturday.  ",News
180,,2015-01-15,article,W.Va. Man Found Incompetent for Trial in Sheriff's Death,54b82d537988101df2f2b282,None,A man was found incompetent to stand trial Thursday in the fatal shooting of a West Virginia sheriff who later was implicated by federal prosecutors in a separate corruption scandal.,U.S.,,W.Va. Man Found Incompetent for Trial in Sheriff's Death A man was found incompetent to stand trial Thursday in the fatal shooting of a West Virginia sheriff who later was implicated by federal prosecutors in a separate corruption scandal.  ,News
181,"Hunts Point Terminal Produce Market in Bronx reaches tentative, 3-year agreement with workers, staving off strike that would have affected area's supply of fruits and vegetables;",2015-01-18,article,Tentative Deal to Avert Strike at Produce Market in Hunts Point,54bb13277988107cd6792df0,Metro,"The union workers at the Hunts Point Terminal Produce Market will vote on Wednesday on the agreement, which gives raises in the next three years.",N.Y. / Region,,"Tentative Deal to Avert Strike at Produce Market in Hunts Point The union workers at the Hunts Point Terminal Produce Market will vote on Wednesday on the agreement, which gives raises in the next three years. Hunts Point Terminal Produce Market in Bronx reaches tentative, 3-year agreement with workers, staving off strike that would have affected area's supply of fruits and vegetables;",News
182,,2015-01-26,article,"Montana Oil Spill Estimate Lowered to 30,000 Gallons",54c6a990798810239ad25319,None,"Authorities have lowered their estimate of how much oil spilled from a broken pipeline beneath the Yellowstone River in eastern Montana, briefly contaminating the water supply of a city downstream.",U.S.,,"Montana Oil Spill Estimate Lowered to 30,000 Gallons Authorities have lowered their estimate of how much oil spilled from a broken pipeline beneath the Yellowstone River in eastern Montana, briefly contaminating the water supply of a city downstream.  ",News
183,,2015-01-20,article,Mexico Nabs 3 Shrimp Boats in Refuge of Endangered Porpoise,54becc317988106587ea6089,None,"Mexican authorities have caught three boats shrimping in a refuge for the endangered vaquita marina, the world's smallest porpoise.",World,Americas,"Mexico Nabs 3 Shrimp Boats in Refuge of Endangered Porpoise Mexican authorities have caught three boats shrimping in a refuge for the endangered vaquita marina, the world's smallest porpoise.  ",News
184,,2015-01-28,article,Brown University's Founding Dean of Medicine Dies at 92,54c97f3779881036118ed2e4,None,The founding dean of Brown University's medical school has died. Neuropathologist Dr. Stanley Aronson was 92.,U.S.,,Brown University's Founding Dean of Medicine Dies at 92 The founding dean of Brown University's medical school has died. Neuropathologist Dr. Stanley Aronson was 92.  ,News
185,,2015-01-26,article,Finding Available Options When Diagnosis Calls for Surgery,54c68fd6798810239ad252b9,None,Health advocates advise a second opinion when major surgery is recommended. Here are tips on searching for options.,Health,,Finding Available Options When Diagnosis Calls for Surgery Health advocates advise a second opinion when major surgery is recommended. Here are tips on searching for options.  ,News
186,,2015-01-26,article,Unsafe E-Cigarettes,54c5fa5a79881055335779cd,Letters,"Joshua E. Muscat, a professor of public health sciences at Penn State, writes that their use may lead to increased tobacco smoking in young people.",Opinion,,"Unsafe E-Cigarettes Joshua E. Muscat, a professor of public health sciences at Penn State, writes that their use may lead to increased tobacco smoking in young people.  ",Letter
187,,2015-01-24,article,"Texas Sen. Cruz Says of 2016 Field: 'Don't Talk, Show Me'",54c41745798810114078c7ab,None,Texas' junior senator is challenging early caucus state voters to back only presidential candidates with a proven conservative track record.,U.S.,Politics,"Texas Sen. Cruz Says of 2016 Field: 'Don't Talk, Show Me' Texas' junior senator is challenging early caucus state voters to back only presidential candidates with a proven conservative track record.  ",News
188,"New Orleans City Council, overruling objections from businessmen, votes unanimously to ban smoking in bars and gambling halls; owners had strongly objected that ban would hurt income and tax revenue; city was among last in country to allow smoking in bars.",2015-01-23,article,Louisiana: New Orleans Ends Smoking in Bars and Gambling Halls,54c1c22379881004ea4101d6,National,"Despite protests from owners of such establishments, the New Orleans City Council voted unanimously to ban smoking in bars and gambling halls to protect the health of musicians and other entertainers.",U.S.,,"Louisiana: New Orleans Ends Smoking in Bars and Gambling Halls Despite protests from owners of such establishments, the New Orleans City Council voted unanimously to ban smoking in bars and gambling halls to protect the health of musicians and other entertainers. New Orleans City Council, overruling objections from businessmen, votes unanimously to ban smoking in bars and gambling halls; owners had strongly objected that ban would hurt income and tax revenue; city was among last in country to allow smoking in bars.",Brief
189,,2015-01-16,article,Q&A: Measles Pops Up in Outbreak Linked to Disney Parks,54b8acf87988101df2f2b41b,None,Measles cases have been popping up around California in an outbreak linked to visits to Disney theme parks in Orange County during the winter holiday.,U.S.,,Q&A: Measles Pops Up in Outbreak Linked to Disney Parks Measles cases have been popping up around California in an outbreak linked to visits to Disney theme parks in Orange County during the winter holiday.  ,News
190,,2015-01-15,article,Fire Department Fined for Ice Bucket Challenge Gone Awry,54b81e8c7988101df2f2b24b,None,"State regulators have fined a Kentucky fire department $25,000 for improper training and equipment after a firefighter was killed and three others hurt while the crew tried to help a college marching band participate in the ice bucket challenge.",U.S.,,"Fire Department Fined for Ice Bucket Challenge Gone Awry State regulators have fined a Kentucky fire department $25,000 for improper training and equipment after a firefighter was killed and three others hurt while the crew tried to help a college marching band participate in the ice bucket challenge.  ",News
191,,2015-01-26,article,Biden Jokes of Feigning Interest in Obama's State of Union,54c630827988105533577a8d,None,"If Vice President Joe Biden looked captivated by last week's State of the Union address, chalk it up to good acting.",U.S.,Politics,"Biden Jokes of Feigning Interest in Obama's State of Union If Vice President Joe Biden looked captivated by last week's State of the Union address, chalk it up to good acting.  ",News
192,,2015-01-21,article,Authorities: Woman Gives Birth Aboard Jordan-NYC Flight,54bfa6297988106587ea6336,None,Airport officials say a 33-year-old woman gave birth to a baby girl on a flight bound to New York from Jordan.,U.S.,,Authorities: Woman Gives Birth Aboard Jordan-NYC Flight Airport officials say a 33-year-old woman gave birth to a baby girl on a flight bound to New York from Jordan.  ,News
193,,2015-01-17,article,Cancer-Stricken NYC Man Marries Longtime Love in Hospice,54ba841d7988105027ba2401,None,A 25-year-old man with terminal cancer got his wish fulfilled when he married his longtime girlfriend in the New York City hospice where he is living out his last days.,U.S.,,Cancer-Stricken NYC Man Marries Longtime Love in Hospice A 25-year-old man with terminal cancer got his wish fulfilled when he married his longtime girlfriend in the New York City hospice where he is living out his last days.  ,News
194,,2015-01-16,article,UN Chief Urges Inclusion to Combat Violence in El Salvador,54b9ac437988105027ba22b9,None,U.N. Secretary-General Ban Ki-moon is urging El Salvador and its people to work together to combat rampant violence and social exclusion.,World,Americas,UN Chief Urges Inclusion to Combat Violence in El Salvador U.N. Secretary-General Ban Ki-moon is urging El Salvador and its people to work together to combat rampant violence and social exclusion.  ,News
195,,2015-01-27,article,Holy Mackerel! Belfast Warned Not to Eat Free Fish,54c78c80798810239ad2557a,None,This fish tale might be a wee bit hard to stomach.,World,Europe,Holy Mackerel! Belfast Warned Not to Eat Free Fish This fish tale might be a wee bit hard to stomach.  ,News
196,,2015-01-21,article,Cancellations Follow News of Norovirus at Nashville Hotel,54c01d327988103f1e7028e2,None,At least one conference has been cut short and another canceled after an outbreak of norovirus at the Gaylord Opryland Resort and Convention Center in Nashville.,U.S.,,Cancellations Follow News of Norovirus at Nashville Hotel At least one conference has been cut short and another canceled after an outbreak of norovirus at the Gaylord Opryland Resort and Convention Center in Nashville.  ,News
197,,2015-01-19,article,Driver Sentenced for Leaving 2 Special Needs Students on Bus,54bd45fd7988103cf6190bcd,None,A school bus driver who left two special needs children alone in the vehicle for 45 minutes during a hot summer day has been sentenced to three years of probation.,U.S.,,Driver Sentenced for Leaving 2 Special Needs Students on Bus A school bus driver who left two special needs children alone in the vehicle for 45 minutes during a hot summer day has been sentenced to three years of probation.  ,News
198,,2015-01-15,article,Worker Dies After Falling From Stage Near Super Bowl Stadium,54b8010d7988101df2f2b1d9,None,A construction worker is dead after falling from a stage being built in a parking lot outside the University of Phoenix Stadium for a Super Bowl event.,U.S.,,Worker Dies After Falling From Stage Near Super Bowl Stadium A construction worker is dead after falling from a stage being built in a parking lot outside the University of Phoenix Stadium for a Super Bowl event.  ,News
199,,2015-01-26,article,FDA Names Duke Cardiologist to No. 2 Leadership Job,54c6973b798810239ad252dd,None,"The Food and Drug Administration has named a prominent Duke University cardiologist to its No. 2 leadership position, tasked with overseeing drugs, medical devices and tobacco products.",U.S.,Politics,"FDA Names Duke Cardiologist to No. 2 Leadership Job The Food and Drug Administration has named a prominent Duke University cardiologist to its No. 2 leadership position, tasked with overseeing drugs, medical devices and tobacco products.  ",News
200,Drinking water is shipped to Glendive in eastern Montana after city's water supplies were contaminated by oil spill along the Yellowstone River.,2015-01-20,article,Montana: Water Warning Is Issued After Oil Spill ,54bdd8c17988103cf6190d28,National,Drinking water was being shipped to the eastern Montana city of Glendive on Monday after traces of a major oil spill along the Yellowstone River were detected in public water supplies.,U.S.,,Montana: Water Warning Is Issued After Oil Spill  Drinking water was being shipped to the eastern Montana city of Glendive on Monday after traces of a major oil spill along the Yellowstone River were detected in public water supplies. Drinking water is shipped to Glendive in eastern Montana after city's water supplies were contaminated by oil spill along the Yellowstone River.,Brief
201,,2015-01-28,article,Measles Outbreak With Disney Park Origins Grows to 95 Cases,54c9ba2279881036118ed388,None,A measles outbreak whose spread originated at Disneyland has grown to 95 cases.,U.S.,,Measles Outbreak With Disney Park Origins Grows to 95 Cases A measles outbreak whose spread originated at Disneyland has grown to 95 cases.  ,News
202,,2015-01-26,article,Patient Shoots Nurse During Struggle at L.A. Mental Clinic,54c6d71c798810239ad2539b,None,"A 20-year-old patient shot and wounded a nurse at a Los Angeles area mental health urgent care facility during a struggle, authorities said on Monday.",U.S.,,"Patient Shoots Nurse During Struggle at L.A. Mental Clinic A 20-year-old patient shot and wounded a nurse at a Los Angeles area mental health urgent care facility during a struggle, authorities said on Monday.  ",News
203,,2015-01-20,article,US Stock Market Falls at Midday,54be8cff7988106587ea5fb5,None,"The U.S. stock market is down at midday, hit by a combination of lower earnings at Johnson &amp; Johnson, slipping confidence among homebuilders and falling shares at energy companies.",U.S.,,"US Stock Market Falls at Midday The U.S. stock market is down at midday, hit by a combination of lower earnings at Johnson &amp; Johnson, slipping confidence among homebuilders and falling shares at energy companies.  ",News
204,,2015-01-26,article,"Several Bodies Left Behind in Funeral Home Buried, Cremated",54c6377c7988105533577a9c,None,Several decomposed bodies and remains left unattended by a Providence funeral home have been buried or cremated.,U.S.,,"Several Bodies Left Behind in Funeral Home Buried, Cremated Several decomposed bodies and remains left unattended by a Providence funeral home have been buried or cremated.  ",News
205,,2015-01-23,article,FDA Approves 2nd Vaccine Against Meningitis Strain,54c2cae87988105978d81c82,None,Federal health regulators have approved a second vaccine to prevent a strain of bacteria that can cause deadly cases of meningitis.,U.S.,Politics,FDA Approves 2nd Vaccine Against Meningitis Strain Federal health regulators have approved a second vaccine to prevent a strain of bacteria that can cause deadly cases of meningitis.  ,News
206,,2015-01-23,article,92 More Potential Jurors Released in Theater Shooting Case,54c27d3379881004ea410415,None,More than 90 potential jurors were released during the fourth day of jury selection in the Colorado theater shooting case.,U.S.,,92 More Potential Jurors Released in Theater Shooting Case More than 90 potential jurors were released during the fourth day of jury selection in the Colorado theater shooting case.  ,News
207,,2015-01-22,article,US: Long-Awaited Ebola Vaccine Study Coming Soon in Liberia,54c15f5079881004ea410079,None,"Long-awaited studies of two possible Ebola vaccines are set to begin in West Africa in a couple of weeks, starting in Liberia, U.S. officials said Thursday.",Health,,"US: Long-Awaited Ebola Vaccine Study Coming Soon in Liberia Long-awaited studies of two possible Ebola vaccines are set to begin in West Africa in a couple of weeks, starting in Liberia, U.S. officials said Thursday.  ",News
208,,2015-01-20,article,"Obama Vows to Veto GOP-Backed Abortion, Pipeline Bills",54beb1987988106587ea6035,None,"President Barack Obama is vowing to veto a Republican-backed bill that would ban abortions after the first 20 weeks of pregnancy, as well as a measure that would require a decision on pipeline construction within 12 months.",U.S.,Politics,"Obama Vows to Veto GOP-Backed Abortion, Pipeline Bills President Barack Obama is vowing to veto a Republican-backed bill that would ban abortions after the first 20 weeks of pregnancy, as well as a measure that would require a decision on pipeline construction within 12 months.  ",News
209,Indianapolis Colts running back Trent Richardson will miss AFC championship game against New England Patriots because of personal reasons; other NFL and college football news noted.,2015-01-18,article,Colts Missing Richardson,54bb42107988107cd6792ec0,Sports,"Marvin Kloss of the University of South Florida made four field goals to help the East beat the West, 19-3, in the East-West Shrine Classic in St. Petersburg, Fla.",Sports,College Football,"Colts Missing Richardson Marvin Kloss of the University of South Florida made four field goals to help the East beat the West, 19-3, in the East-West Shrine Classic in St. Petersburg, Fla. Indianapolis Colts running back Trent Richardson will miss AFC championship game against New England Patriots because of personal reasons; other NFL and college football news noted.",Brief
210,,2015-01-24,article,Doctors Group Urges Measles Shots as Disneyland Outbreak Spreads,54c34f957988105978d81d87,None,"The leading U.S. pediatrician group on Friday urged parents, schools and communities to vaccinate children against measles in the face of an outbreak that began at Disneyland in California in December and has spread to more than 80 people in seven states and Mexico.",World,Americas,"Doctors Group Urges Measles Shots as Disneyland Outbreak Spreads The leading U.S. pediatrician group on Friday urged parents, schools and communities to vaccinate children against measles in the face of an outbreak that began at Disneyland in California in December and has spread to more than 80 people in seven states and Mexico.  ",News
211,,2015-01-18,article,Colts Are Without Trent Richardson,54bb427f7988107cd6792ec2,Sports,"Indianapolis running back Trent Richardson did not travel to New England for the A.F.C. championship game, set for Sunday.",Sports,Pro Football,"Colts Are Without Trent Richardson Indianapolis running back Trent Richardson did not travel to New England for the A.F.C. championship game, set for Sunday.  ",Brief
212,,2015-01-20,article,Johnson & Johnson Tops 4Q Earnings Expectations,54be5feb7988103cf6190e94,None,"The strong dollar and stiff competition for some products squeezed Johnson &amp; Johnson in the fourth quarter and it missed Wall Street expectations for revenue, triggering a rare sell-off of its shares.",Business Day,,"Johnson & Johnson Tops 4Q Earnings Expectations The strong dollar and stiff competition for some products squeezed Johnson &amp; Johnson in the fourth quarter and it missed Wall Street expectations for revenue, triggering a rare sell-off of its shares.  ",News
213,,2015-01-27,article,W.Va. Town Restoring Water Service Following Diesel Spill,54c77fe0798810239ad2554b,None,"Officials in southeastern West Virginia are turning the water back on for about 12,000 Lewisburg area residents who lost service after a diesel fuel spill.",U.S.,,"W.Va. Town Restoring Water Service Following Diesel Spill Officials in southeastern West Virginia are turning the water back on for about 12,000 Lewisburg area residents who lost service after a diesel fuel spill.  ",News
214,,2015-01-27,article,Obama Wants More Money to Fight Antibiotic-Resistant Germs,54c723c7798810239ad25446,None,President Barack Obama wants the U.S. to invest much more in fighting antibiotic-resistant germs to prevent re-emergence of diseases conquered long ago.,U.S.,Politics,Obama Wants More Money to Fight Antibiotic-Resistant Germs President Barack Obama wants the U.S. to invest much more in fighting antibiotic-resistant germs to prevent re-emergence of diseases conquered long ago.  ,News
215,,2015-01-18,article,"Marion-Anna Protano, Daniel Kimball",54bb415d7988107cd6792eb6,Society,The bride is a doctor and the groom is a pharmacy business analyst.,Fashion & Style,Weddings,"Marion-Anna Protano, Daniel Kimball The bride is a doctor and the groom is a pharmacy business analyst.  ",News
216,,2015-01-15,article,New Discovery Life Channel Seeks Relatable Stories,54b81ea47988101df2f2b24c,None,"Discovery Communications executives thought of Facebook when considering what the new Discovery Life network would be about. Specifically, all of the Facebook friends who write about their fabulous jobs, fabulous families and fabulous vacations.",Arts,,"New Discovery Life Channel Seeks Relatable Stories Discovery Communications executives thought of Facebook when considering what the new Discovery Life network would be about. Specifically, all of the Facebook friends who write about their fabulous jobs, fabulous families and fabulous vacations.  ",News
217,,2015-01-21,article,Photos Show American Held in Egypt Badly Bruised and Ill,54bedbbc7988106587ea60c8,Foreign,"Mohamed Soltan, who also holds Egyptian citizenship, has been held without charges for 16 months.",World,Middle East,"Photos Show American Held in Egypt Badly Bruised and Ill Mohamed Soltan, who also holds Egyptian citizenship, has been held without charges for 16 months.  ",News
218,"A reader asks: Does rebounding, or a mini-trampoline, provide the miracle benefits that its advocates say it does?",2015-01-16,blogpost,Ask Well: Is Rebounding Good Exercise?,54b90c4a7988101df2f2b51c,Science,,Health,,"Ask Well: Is Rebounding Good Exercise?   A reader asks: Does rebounding, or a mini-trampoline, provide the miracle benefits that its advocates say it does?",Blog
219,,2015-01-30,article,Three U.S. House Republicans to Seek Obamacare Replacement,54cc03d079881027ae29defd,None,"Three top U.S. Republican lawmakers, including Representative Paul Ryan, will lead an effort to craft new health reforms that could replace Obamacare, party officials said on Friday.",U.S.,Politics,"Three U.S. House Republicans to Seek Obamacare Replacement Three top U.S. Republican lawmakers, including Representative Paul Ryan, will lead an effort to craft new health reforms that could replace Obamacare, party officials said on Friday.  ",News
220,,2015-01-17,article,Venezuela Moves Opposition Ex-Mayor From Jail to Home Arrest,54ba6e397988105027ba23e5,None,Venezuelan judicial authorities have allowed a former opposition mayor jailed during a wave of anti-government protests in 2014 to swap his cell for house arrest because of poor health. ,World,Americas,Venezuela Moves Opposition Ex-Mayor From Jail to Home Arrest Venezuelan judicial authorities have allowed a former opposition mayor jailed during a wave of anti-government protests in 2014 to swap his cell for house arrest because of poor health.   ,News
221,,2015-01-29,article,ECB Warns Banks to Keep Dividends Tight,54ca16e879881036118ed4c3,None,"The European Central Bank warned banks across the euro zone to curb payouts to shareholders, also pledging to probe how much they are paying in bonuses as the rest of the bloc's economy suffers.",Business Day,,"ECB Warns Banks to Keep Dividends Tight The European Central Bank warned banks across the euro zone to curb payouts to shareholders, also pledging to probe how much they are paying in bonuses as the rest of the bloc's economy suffers.  ",News
222,,2015-01-30,article,FDA Approves ADHD Drug for Binge-Eating Disorder,54cc028079881027ae29def3,None,Federal health regulators have approved an attention deficit disorder drug for a new use: A first-of-its kind treatment for binge-eating disorder.,U.S.,Politics,FDA Approves ADHD Drug for Binge-Eating Disorder Federal health regulators have approved an attention deficit disorder drug for a new use: A first-of-its kind treatment for binge-eating disorder.  ,News
223,,2015-01-26,article,Canada Finds Case of H7N9 Bird Flu in Traveler,54c69ad8798810239ad252e6,None,Canadian health authorities said Monday they have diagnosed a case of bird flu in a British Columbia woman who recently returned from China and suspect a man who travelled with her also had it.,World,Asia Pacific,Canada Finds Case of H7N9 Bird Flu in Traveler Canadian health authorities said Monday they have diagnosed a case of bird flu in a British Columbia woman who recently returned from China and suspect a man who travelled with her also had it.  ,News
224,,2015-01-24,article,Tide Turning in Ebola Fight After Hard Lessons,54c3a6c57988105978d81e1a,None,A top U.N. official in the fight against Ebola greeted just three patients at one treatment center he visited this week in Sierra Leone. Families in Liberia are no longer required to cremate the remains of loved ones to halt the spread of the virulent disease.,World,Africa,Tide Turning in Ebola Fight After Hard Lessons A top U.N. official in the fight against Ebola greeted just three patients at one treatment center he visited this week in Sierra Leone. Families in Liberia are no longer required to cremate the remains of loved ones to halt the spread of the virulent disease.  ,News
