,abstract,date,doctype,headline,id,news_desk,paragraph,section,subsection,text,type
177,,2015-02-21,article,New Woes for HealthCare.gov: Wrong Tax Info Sent Out,54e83f63798810453b011cab,None,"In a new setback for the health care law and the people it's supposed to help, the government said Friday it made a tax-reporting error that's fouling up the filings of nearly a million Americans.",U.S.,Politics,"New Woes for HealthCare.gov: Wrong Tax Info Sent Out In a new setback for the health care law and the people it's supposed to help, the government said Friday it made a tax-reporting error that's fouling up the filings of nearly a million Americans.  ",News
178,,2015-02-27,article,Study: Smokers May Tap Into Multiple Sources for Nicotine,54f02aa7798810693c97d579,None,"The first peek at a major study of how Americans smoke suggests many use combinations of products, and often e-cigarettes are part of the mix.",Health,,"Study: Smokers May Tap Into Multiple Sources for Nicotine The first peek at a major study of how Americans smoke suggests many use combinations of products, and often e-cigarettes are part of the mix.  ",News
179,,2015-02-24,article,Survey: Uninsured Rate Hit New Low in 2014,54ec36e37988105e43970ca6,None,"Even as it faces another Supreme Court challenge, President Barack Obama's health care law has steadily reduced the number of uninsured Americans, according to an extensive survey released Tuesday.",U.S.,Politics,"Survey: Uninsured Rate Hit New Low in 2014 Even as it faces another Supreme Court challenge, President Barack Obama's health care law has steadily reduced the number of uninsured Americans, according to an extensive survey released Tuesday.  ",News
180,,2015-02-19,article,"Diseases Affecting the Poorest Can Be Eliminated, Scientists Say",54e601ba7988104837072d90,None,"It is a little known disease but it could make medical history if scientists' predictions are correct: yaws could completely disappear by 2020, given the right resources.",U.S.,,"Diseases Affecting the Poorest Can Be Eliminated, Scientists Say It is a little known disease but it could make medical history if scientists' predictions are correct: yaws could completely disappear by 2020, given the right resources.  ",News
181,,2015-02-17,article,"Your Letters: Carbon Dioxide Storage, H.I.V. Drugs and Ebola Management",54e2697179881013aa5f14d4,Science,Your letters to the Editor.,Science,,"Your Letters: Carbon Dioxide Storage, H.I.V. Drugs and Ebola Management Your letters to the Editor.  ",Letter
182,This word has appeared in 51 New York Times articles in the past year.,2015-02-26,blogpost,Word of the Day | insubordination,54eea9997988105c981b998d,,,U.S.,Education,Word of the Day | insubordination   This word has appeared in 51 New York Times articles in the past year.,Blog
183,,2015-02-18,article,"Exxon Torrance Refinery FCC Shut, to Remain Down During Probe - Regulators",54e4fa027988104837072a89,None,"Exxon Mobil Corp's fluid catalytic cracker at its refinery in Torrance, California, was shut down following an explosion Wednesday, and will remain down while investigators determine the cause, regulators said. ",U.S.,,"Exxon Torrance Refinery FCC Shut, to Remain Down During Probe - Regulators Exxon Mobil Corp's fluid catalytic cracker at its refinery in Torrance, California, was shut down following an explosion Wednesday, and will remain down while investigators determine the cause, regulators said.   ",News
184,,2015-03-01,article,"Raquel Cabo,­ Dominic McMullan",54f33bf07988107c2577e3bd,Society,The couple was married at the Plymouth Congregational Church in Miami.,Fashion & Style,Weddings,"Raquel Cabo,­ Dominic McMullan The couple was married at the Plymouth Congregational Church in Miami.  ",News
185,,2015-02-19,article,Postal Service and Union Open Talks on New Contract,54e63fbb79881005b672920c,None,The U.S. Postal Service and a major union began contract talks Thursday as the agency continued to face huge financial losses.,U.S.,Politics,Postal Service and Union Open Talks on New Contract The U.S. Postal Service and a major union began contract talks Thursday as the agency continued to face huge financial losses.  ,News
186,,2015-02-26,article,"Paid Notice: Deaths  BERMAN, MARVIN ",54f04023798810693c97d641,Classified,"<!-- MARVIN BERMAN -->BERMAN--Marvin M., died on February 25, age 86, after several years of declining health. Survived by his life partner of thirty years, Joyce A. Mendelsohn, her son Eric Mendelsohn and her grandchildren Ashley and Taylor Mendelsohn, his daughter Pamela Lancaster, his grandchildren Blake and Keith Lancaster, his son Jon, brother Harold and niece Sayre Berman. Bronx born. Loyal New York Giants baseball fan. Korean War Veteran. Travel industry executive (Henry Davis Trade Show). Known as a man of integrity and honor. Remembered for his love of family, kindness to all, his humor and wit. Memorial contributions appreciated to <a rel=""nofollow"" href=""www.VNSNY.org/hospice"">www.VNSNY.org/hospice</a><br/><br/><br><br>
 ",Paid Death Notices,,"Paid Notice: Deaths  BERMAN, MARVIN  <!-- MARVIN BERMAN -->BERMAN--Marvin M., died on February 25, age 86, after several years of declining health. Survived by his life partner of thirty years, Joyce A. Mendelsohn, her son Eric Mendelsohn and her grandchildren Ashley and Taylor Mendelsohn, his daughter Pamela Lancaster, his grandchildren Blake and Keith Lancaster, his son Jon, brother Harold and niece Sayre Berman. Bronx born. Loyal New York Giants baseball fan. Korean War Veteran. Travel industry executive (Henry Davis Trade Show). Known as a man of integrity and honor. Remembered for his love of family, kindness to all, his humor and wit. Memorial contributions appreciated to <a rel=""nofollow"" href=""www.VNSNY.org/hospice"">www.VNSNY.org/hospice</a><br/><br/><br><br>
   ",Paid Death Notice
187,"Metropolitan Diary: A poem about what a woman learned in her Wednesday senior aerobics classes, from shopping to health tips and neighborhood news.",2015-02-25,blogpost,A Year of Aerobics Class,54edfae879881019c721e046,Metro,,N.Y. / Region,,"A Year of Aerobics Class   Metropolitan Diary: A poem about what a woman learned in her Wednesday senior aerobics classes, from shopping to health tips and neighborhood news.",Blog
188,,2015-02-15,article,"Paid Notice: Deaths  MACNEIL, DONNA ",54e1bfa57988103eb7f3761c,Classified,"<!-- DONNA MACNEIL -->MacNEIL--Donna. We mourn the passing of Donna MacNeil not only as friends but also as members of The Movable Feast Book Club. Since 1997 we have met to discuss 125 novels; our animated dinners were enriched by Donna's contagious warmth, devilish humor, and, as her health declined, courage. We will miss her at our tables. Throughout we were moved by the devotion and support of her husband, Robin, to whom we extend our deep sympathy and admiration.<br/><br/> Arlene and Alan Alda, Judy and Leslie Gelb, Bette and Winston Lord, Hannah Pakula, Calvin Trillin<br><br>
 ",Paid Death Notices,,"Paid Notice: Deaths  MACNEIL, DONNA  <!-- DONNA MACNEIL -->MacNEIL--Donna. We mourn the passing of Donna MacNeil not only as friends but also as members of The Movable Feast Book Club. Since 1997 we have met to discuss 125 novels; our animated dinners were enriched by Donna's contagious warmth, devilish humor, and, as her health declined, courage. We will miss her at our tables. Throughout we were moved by the devotion and support of her husband, Robin, to whom we extend our deep sympathy and admiration.<br/><br/> Arlene and Alan Alda, Judy and Leslie Gelb, Bette and Winston Lord, Hannah Pakula, Calvin Trillin<br><br>
   ",Paid Death Notice
189,,2015-02-27,article,Turkish Central Bank Head Says Public Duty Should Be Performed to the End,54f059be798810693c97d808,None,"Turkish Central Bank Governor Erdem Basci said on Friday a public duty should be performed for the period for which it was assigned, in comments broadcast on CNN Turk which appeared to dismiss suggestions he may resign.",Business Day,,"Turkish Central Bank Head Says Public Duty Should Be Performed to the End Turkish Central Bank Governor Erdem Basci said on Friday a public duty should be performed for the period for which it was assigned, in comments broadcast on CNN Turk which appeared to dismiss suggestions he may resign.  ",News
190,,2015-02-23,article,Former Argentine Track Champion Dies After Race,54eb7d487988105e43970ae7,None,"Argentine former national track champion Sebastian Cancio has died two weeks after going into hospital suffering from dehydration and sun stroke after a race, local media reported on Monday.",Sports,Cycling,"Former Argentine Track Champion Dies After Race Argentine former national track champion Sebastian Cancio has died two weeks after going into hospital suffering from dehydration and sun stroke after a race, local media reported on Monday.  ",News
191,,2015-02-16,article,"Paid Notice: Deaths  MACNEIL, DONNA",54ebf7797988105e43970c22,Classified,"MacNEIL--Donna. We mourn the passing of Donna MacNeil not only as friends but also as members of The Movable Feast Book Club. Since 1997 we have met to discuss 125 novels; our animated dinners were enriched by Donna's contagious warmth, devilish humor, and, as her health declined, courage. We will miss her at our tables. Throughout we were moved by the devotion and support of her husband, Robin, to whom we extend our deep sympathy and admiration. Arlene and Alan Alda, Judy and Leslie Gelb, Bette and Winston Lord, Hannah Pakula, Calvin Trillin 1/3",Paid Death Notices,,"Paid Notice: Deaths  MACNEIL, DONNA MacNEIL--Donna. We mourn the passing of Donna MacNeil not only as friends but also as members of The Movable Feast Book Club. Since 1997 we have met to discuss 125 novels; our animated dinners were enriched by Donna's contagious warmth, devilish humor, and, as her health declined, courage. We will miss her at our tables. Throughout we were moved by the devotion and support of her husband, Robin, to whom we extend our deep sympathy and admiration. Arlene and Alan Alda, Judy and Leslie Gelb, Bette and Winston Lord, Hannah Pakula, Calvin Trillin 1/3  ",Paid Death Notice
192,,2015-02-25,article,Judge Orders Oracle to Keep Hosting Oregon's Medicaid System,54ee7d4e7988105c981b98fa,None,An Oregon judge has ordered technology giant Oracle Corp. to continue hosting Oregon's Medicaid health insurance system for low-income Oregonians even after the company's contract expires this weekend.,U.S.,,Judge Orders Oracle to Keep Hosting Oregon's Medicaid System An Oregon judge has ordered technology giant Oracle Corp. to continue hosting Oregon's Medicaid health insurance system for low-income Oregonians even after the company's contract expires this weekend.  ,News
193,,2015-02-25,article,GSK Set to Complete $20 Billion Novartis Asset Swap Next Week,54edfd2c79881019c721e057,None,"GlaxoSmithKline said on Wednesday it expected to conclude a $20 billion-plus three-part asset swap with Novartis in the week commencing March 2, following progress in obtaining clearances for the deal.",Business Day,,"GSK Set to Complete $20 Billion Novartis Asset Swap Next Week GlaxoSmithKline said on Wednesday it expected to conclude a $20 billion-plus three-part asset swap with Novartis in the week commencing March 2, following progress in obtaining clearances for the deal.  ",News
194,,2015-03-03,article,Supreme Court Set to Hear Second Major Obamacare Challenge,54f7a2fe7988102d13724535,None,The U.S. Supreme Court will weigh a second major case targeting President Barack Obama's healthcare law on Wednesday when it considers a conservative challenge to tax subsidies critical to the measure's implementation.,U.S.,,Supreme Court Set to Hear Second Major Obamacare Challenge The U.S. Supreme Court will weigh a second major case targeting President Barack Obama's healthcare law on Wednesday when it considers a conservative challenge to tax subsidies critical to the measure's implementation.  ,News
195,,2015-02-25,article,"Ebola Doctor: Media, Politicians Fueled the Public's Fear",54ee944e7988105c981b993b,None,A doctor who contracted the deadly Ebola virus and rode the subway system and dined out before he developed symptoms said the media and politicians could have done a better job by educating people on the science of it instead of focusing on their fears.,N.Y. / Region,,"Ebola Doctor: Media, Politicians Fueled the Public's Fear A doctor who contracted the deadly Ebola virus and rode the subway system and dined out before he developed symptoms said the media and politicians could have done a better job by educating people on the science of it instead of focusing on their fears.  ",News
196,,2015-02-16,article,Opposition Party Member Sworn In as Premier of East Timor,54e1da937988103eb7f37659,None,"Opposition party member Rui Maria de Araujo was sworn in Monday as East Timor's prime minister, leading a smaller 38-member Cabinet for the half-island nation.",World,Asia Pacific,"Opposition Party Member Sworn In as Premier of East Timor Opposition party member Rui Maria de Araujo was sworn in Monday as East Timor's prime minister, leading a smaller 38-member Cabinet for the half-island nation.  ",News
197,Test your knowledge of virus outbreaks by playing our crossword.,2015-02-20,blogpost,Student Crossword | Virus Outbreaks,54e73b0d79881005b67294c2,,,U.S.,Education,Student Crossword | Virus Outbreaks   Test your knowledge of virus outbreaks by playing our crossword.,Blog
198,,2015-02-20,article,Meningitis Bacteria to Blame for Oregon Student's Death,54e7fd3e798810453b011c3a,None,"A bacterial infection related to meningitis is to blame for the death of a University of Oregon student-athlete who was found unresponsive in her dorm room earlier this week, public health officials said on Friday.",U.S.,,"Meningitis Bacteria to Blame for Oregon Student's Death A bacterial infection related to meningitis is to blame for the death of a University of Oregon student-athlete who was found unresponsive in her dorm room earlier this week, public health officials said on Friday.  ",News
199,,2015-03-02,article,"Bomb Blast in Downtown Cairo Kills 1, Wounds 10 People",54f4f6b879881059dfb2f8dd,None,"A midday bomb blast in a boulevard in downtown Cairo killed one person and wounded 10 on Monday, the health ministry said. Shortly afterward, a little-known group claimed responsibility for the attack.",World,Middle East,"Bomb Blast in Downtown Cairo Kills 1, Wounds 10 People A midday bomb blast in a boulevard in downtown Cairo killed one person and wounded 10 on Monday, the health ministry said. Shortly afterward, a little-known group claimed responsibility for the attack.  ",News
200,,2015-03-02,article,"Pakistan Wastes $3.7 Million Worth of Donated Vaccine, Official Says",54f4d11479881059dfb2f8b2,None,"Pakistan has wasted $3.7 million (2.4 million pounds) worth of vaccines donated to protect children from deadly diseases because officials failed to store them properly, a senior health official told Reuters on Monday.",World,Asia Pacific,"Pakistan Wastes $3.7 Million Worth of Donated Vaccine, Official Says Pakistan has wasted $3.7 million (2.4 million pounds) worth of vaccines donated to protect children from deadly diseases because officials failed to store them properly, a senior health official told Reuters on Monday.  ",News
201,,2015-02-19,article,"California Mass Shooter Had Penchant for Nazis, Investigators Say",54e67ede79881005b67292e9,None,"A 22-year-old California man who killed six college students last year before taking his own life in a rampage near Santa Barbara had an interest in Nazis and conducted a Web search for torture devices, a report released on Thursday showed.",U.S.,,"California Mass Shooter Had Penchant for Nazis, Investigators Say A 22-year-old California man who killed six college students last year before taking his own life in a rampage near Santa Barbara had an interest in Nazis and conducted a Web search for torture devices, a report released on Thursday showed.  ",News
202,,2015-02-19,article,Washington ACLU Sues State Hospital District Over Abortion Services,54e69dc579881005b672934c,None,"The American Civil Liberties Union of Washington state filed a lawsuit on Thursday against the state's third-largest public hospital district, accusing it of failing to comply with an abortion rights law. ",U.S.,,"Washington ACLU Sues State Hospital District Over Abortion Services The American Civil Liberties Union of Washington state filed a lawsuit on Thursday against the state's third-largest public hospital district, accusing it of failing to comply with an abortion rights law.   ",News
203,,2015-02-17,article,Some 11.4 Million Americans Have Enrolled in Obamacare: White House,54e3d63a7988106bb9e5e438,None,"Some 11.4 million Americans enrolled in private health insurance through Obamacare during the open enrollment period, the White House said in a tweet on Tuesday.",U.S.,Politics,"Some 11.4 Million Americans Have Enrolled in Obamacare: White House Some 11.4 million Americans enrolled in private health insurance through Obamacare during the open enrollment period, the White House said in a tweet on Tuesday.  ",News
204,,2015-02-20,article,WHO: Sharp Decline in Ebola Cases Has Now Leveled Off,54e78d90798810453b011ad5,None,"The steep decline in Ebola case numbers has leveled off over the past month and the development is a cause for concern, the official leading the World Health Organization's response to the outbreak said Friday.",World,Africa,"WHO: Sharp Decline in Ebola Cases Has Now Leveled Off The steep decline in Ebola case numbers has leveled off over the past month and the development is a cause for concern, the official leading the World Health Organization's response to the outbreak said Friday.  ",News
205,A less daunting approach to interval training.,2015-02-19,blogpost,Walk Hard. Walk Easy. Repeat.,54e5fa127988104837072d75,Science,,Health,,Walk Hard. Walk Easy. Repeat.   A less daunting approach to interval training.,Blog
206,,2015-02-19,article,FDA Eases Access to DNA Screening for Inherited Diseases,54e686a179881005b6729307,None,"Federal health officials are easing access to DNA tests used to screen parents for devastating genetic disorders that can be passed on to their children. The surprise announcement offers a path forward for Google-backed genetic testing firm 23andMe, which previously clashed with regulators over its direct-to-consumer technology.",Business Day,,"FDA Eases Access to DNA Screening for Inherited Diseases Federal health officials are easing access to DNA tests used to screen parents for devastating genetic disorders that can be passed on to their children. The surprise announcement offers a path forward for Google-backed genetic testing firm 23andMe, which previously clashed with regulators over its direct-to-consumer technology.  ",News
207,,2015-02-23,article,Tobacco Companies Fighting Over Claims on Smoking's Effects,54eae4107988102c57355bf6,None,America's biggest tobacco companies asked a federal appeals court Monday to set aside a series of court-ordered advertisements saying they lied about the dangers of smoking.,U.S.,Politics,Tobacco Companies Fighting Over Claims on Smoking's Effects America's biggest tobacco companies asked a federal appeals court Monday to set aside a series of court-ordered advertisements saying they lied about the dangers of smoking.  ,News
208,,2015-02-18,article,APNewsBreak: Feds Say Wal-Mart Was Biased Against Lesbians,54e520527988104837072b1b,None,"A federal agency says Wal-Mart discriminated against a lesbian employee who sought health coverage for her ailing wife and has ordered ""a just resolution"" for violating her civil rights.",U.S.,,"APNewsBreak: Feds Say Wal-Mart Was Biased Against Lesbians A federal agency says Wal-Mart discriminated against a lesbian employee who sought health coverage for her ailing wife and has ordered ""a just resolution"" for violating her civil rights.  ",News
209,,2015-02-21,article,Tobacco Giants Resist Harsh Public Admissions About Smoking,54e8896c798810453b011d3c,None,Never underestimate the staying power of big tobacco.,U.S.,Politics,Tobacco Giants Resist Harsh Public Admissions About Smoking Never underestimate the staying power of big tobacco.  ,News
210,,2015-02-22,article,Striking FairPoint Workers Ratify Tentative Agreement,54ea2f417988102c57355a55,None,"FairPoint Communications workers ratified a new contract during three days of voting, ending a four-month strike by more than 1,700 workers in Maine, New Hampshire and Vermont, two unions announced Sunday.",U.S.,,"Striking FairPoint Workers Ratify Tentative Agreement FairPoint Communications workers ratified a new contract during three days of voting, ending a four-month strike by more than 1,700 workers in Maine, New Hampshire and Vermont, two unions announced Sunday.  ",News
211,,2015-02-22,article,Andean Culture Frustrates Organ Transplants in Bolivia,54e963617988107dc6a6e8ce,None,"For seven years, Maria Ramos battled bouts of depression as she underwent thrice-weekly dialysis treatments to keep her alive, her ambition of becoming a schoolteacher a seemingly unattainable dream.",World,Americas,"Andean Culture Frustrates Organ Transplants in Bolivia For seven years, Maria Ramos battled bouts of depression as she underwent thrice-weekly dialysis treatments to keep her alive, her ambition of becoming a schoolteacher a seemingly unattainable dream.  ",News
212,,2015-02-24,article,"Toddler Dies of Measles in Berlin, First Death in Outbreak",54ec65467988105e43970d30,None,"An 18-month-old boy has died of measles in Berlin, the first known death in an outbreak of the disease that has seen more than 570 cases in the German capital since October.",World,Europe,"Toddler Dies of Measles in Berlin, First Death in Outbreak An 18-month-old boy has died of measles in Berlin, the first known death in an outbreak of the disease that has seen more than 570 cases in the German capital since October.  ",News
213,,2015-02-21,article,"NYC, Orthodox Jews in Talks Over Ritual After Herpes Cases",54e8c0ec7988107dc6a6e7b0,None,"With a swift swipe of his scalpel, Rabbi A. Romi Cohn circumcises the baby boy, then leans down and sucks the blood from the wound as prayers in Hebrew fill the Brooklyn synagogue.",U.S.,,"NYC, Orthodox Jews in Talks Over Ritual After Herpes Cases With a swift swipe of his scalpel, Rabbi A. Romi Cohn circumcises the baby boy, then leans down and sucks the blood from the wound as prayers in Hebrew fill the Brooklyn synagogue.  ",News
214,,2015-03-02,article,Exclusive: Guinea Says Ebola Patients Sent Home After Botched Blood Tests,54f5c9bb79881059dfb2fa22,None,"Health officials botched more than 20 Ebola blood tests in January and February which led to the release of at least four positive patients, two of whom later died, Guinea's anti-Ebola coordinator and other health officials told Reuters.",World,Africa,"Exclusive: Guinea Says Ebola Patients Sent Home After Botched Blood Tests Health officials botched more than 20 Ebola blood tests in January and February which led to the release of at least four positive patients, two of whom later died, Guinea's anti-Ebola coordinator and other health officials told Reuters.  ",News
215,,2015-02-25,article,5 Tips for Handling Early-Year Medical Expenses,54ee23057988105c981b96e0,None,"The clock on insurance deductibles reset on Jan. 1, and that means big medical bills are in store for some. Patients may be required to pay thousands of dollars before their health care coverage kicks in.",Business Day,,"5 Tips for Handling Early-Year Medical Expenses The clock on insurance deductibles reset on Jan. 1, and that means big medical bills are in store for some. Patients may be required to pay thousands of dollars before their health care coverage kicks in.  ",News
216,Study conducted by Stanford Medical School student Nathan Lo finds that $1.3 billion America has spent since 2005 to stop HIV infection in Africa through abstinence and fidelity was largely wasted.,2015-02-27,article,U.S. Push for Abstinence in Africa Is Seen as Failure Against H.I.V.,54efd8bc798810693c97d497,Foreign,"The government’s $1.3 billion program to stop H.I.V. infection in Africa is not cost effective, a new study by a Stanford student shows.",Health,,"U.S. Push for Abstinence in Africa Is Seen as Failure Against H.I.V. The government’s $1.3 billion program to stop H.I.V. infection in Africa is not cost effective, a new study by a Stanford student shows. Study conducted by Stanford Medical School student Nathan Lo finds that $1.3 billion America has spent since 2005 to stop HIV infection in Africa through abstinence and fidelity was largely wasted.",News
217,,2015-02-17,article,Washington State Panel Mulls Bill to Trim Vaccine Exemptions,54e3a5547988106bb9e5e39f,None,"Personal or philosophical opposition to vaccines would not be an authorized exemption for the parents of school-age children under a measure that received a public hearing before a House committee on Tuesday, drawing at least two dozen opponents to the proposed change.",U.S.,,"Washington State Panel Mulls Bill to Trim Vaccine Exemptions Personal or philosophical opposition to vaccines would not be an authorized exemption for the parents of school-age children under a measure that received a public hearing before a House committee on Tuesday, drawing at least two dozen opponents to the proposed change.  ",News
218,,2015-03-02,article,Nurse Who Survived Ebola Sues Dallas Hospital System,54f5cbbb79881059dfb2fa24,None,"The Dallas hospital that treated the first patient to be diagnosed in the U.S. with Ebola lied to Congress when it said its staff was trained to handle the deadly virus, a nurse who contracted the disease contends in a lawsuit filed Monday.",U.S.,,"Nurse Who Survived Ebola Sues Dallas Hospital System The Dallas hospital that treated the first patient to be diagnosed in the U.S. with Ebola lied to Congress when it said its staff was trained to handle the deadly virus, a nurse who contracted the disease contends in a lawsuit filed Monday.  ",News
219,,2015-02-19,article,Reynolds American Delving Deeper Into Nicotine Gum Business,54e6513979881005b672924f,None,Cigarette maker Reynolds American Inc. is partnering with a pharmaceutical consultancy to develop products that help people stop smoking.,Business Day,,Reynolds American Delving Deeper Into Nicotine Gum Business Cigarette maker Reynolds American Inc. is partnering with a pharmaceutical consultancy to develop products that help people stop smoking.  ,News
220,,2015-02-24,article,Anthem Says Hack May Affect More Than 8.8 Million Other BCBS Members,54ecd52479881019c721dccd,None,"Health insurer Anthem Inc, which earlier this month reported that it was hit by a massive cyberbreach, said on Tuesday that 8.8 million to 18.8 million people who were members of other Blue Cross Blue Shield plans could be victims in the attack.",Business Day,,"Anthem Says Hack May Affect More Than 8.8 Million Other BCBS Members Health insurer Anthem Inc, which earlier this month reported that it was hit by a massive cyberbreach, said on Tuesday that 8.8 million to 18.8 million people who were members of other Blue Cross Blue Shield plans could be victims in the attack.  ",News
221,,2015-02-27,article,Oracle Sues Oregon Officials in Healthcare Website Dispute,54f0ebfe79881073aef9ea3c,None,"Oracle America Inc, the software giant in charge of developing Oregon's failed health exchange website, has filed suit against five former staff and campaign advisers to the state's former governor, saying they worked behind the scenes to kill the site for political reasons, court documents showed.",Technology,,"Oracle Sues Oregon Officials in Healthcare Website Dispute Oracle America Inc, the software giant in charge of developing Oregon's failed health exchange website, has filed suit against five former staff and campaign advisers to the state's former governor, saying they worked behind the scenes to kill the site for political reasons, court documents showed.  ",News
222,,2015-02-17,article,Progress and Hope on Preventing Veteran Suicides,54e2fb5979881013aa5f15e6,Letters,"Kelly Posner of the Center for Suicide Risk Assessment at Columbia University and Dr. Kenneth R. Silk, a psychiatrist, respond to an editorial.",Opinion,,"Progress and Hope on Preventing Veteran Suicides Kelly Posner of the Center for Suicide Risk Assessment at Columbia University and Dr. Kenneth R. Silk, a psychiatrist, respond to an editorial.  ",Letter
223,"Editorial criticizes New York City Mayor Bill de Blasio for abandoning effort, begun under Mayor Michael Bloomberg, to regulate ultra-Orthodox circumcision practice of metzitzah b'peh; notes practice, in which circumciser, or mohel, places his mouth and draws blood from infant's newly circumcised penis, has been linked to 12 herpes cases in infants and two deaths; urges Board of Health to reject de Blasio's plan to scale back regulation of practice.",2015-02-28,article,A Bad Call on Risky Circumcisions,54f131e079881073aef9eb05,Editorial,Mayor Bill de Blasio wants to stop regulating a practice that could infect babies with herpes.,Opinion,,"A Bad Call on Risky Circumcisions Mayor Bill de Blasio wants to stop regulating a practice that could infect babies with herpes. Editorial criticizes New York City Mayor Bill de Blasio for abandoning effort, begun under Mayor Michael Bloomberg, to regulate ultra-Orthodox circumcision practice of metzitzah b'peh; notes practice, in which circumciser, or mohel, places his mouth and draws blood from infant's newly circumcised penis, has been linked to 12 herpes cases in infants and two deaths; urges Board of Health to reject de Blasio's plan to scale back regulation of practice.",Editorial
224,,2015-02-18,article,California Confirms 119 Cases of Measles in State,54e543257988104837072b68,None,"Public health officials said on Wednesday that six more cases of measles had been confirmed in California, bringing to 119 the total number of people infected by a strain of the virus that has also been linked to a large outbreak in the Philippines.",World,Asia Pacific,"California Confirms 119 Cases of Measles in State Public health officials said on Wednesday that six more cases of measles had been confirmed in California, bringing to 119 the total number of people infected by a strain of the virus that has also been linked to a large outbreak in the Philippines.  ",News
225,,2015-02-16,article,"Eye-Opener: US Teens Getting Less & Less Sleep, Study Shows",54e17afe7988103eb7f375a6,None,"U.S. teens are getting sleepier: Many lack even seven hours of shut-eye each night and the problem has worsened over two decades, a study found.",Health,,"Eye-Opener: US Teens Getting Less & Less Sleep, Study Shows U.S. teens are getting sleepier: Many lack even seven hours of shut-eye each night and the problem has worsened over two decades, a study found.  ",News
226,,2015-02-19,article,"UN Ebola Chief Hails Successes, Warns of Fatigue",54e5ffb17988104837072d89,None,"The head of the United Nations Mission for Ebola Emergency Response on Thursday hailed Liberia's success in the fight against the deadly Ebola virus, but warned against complacency now that the number of cases has dropped.",World,Africa,"UN Ebola Chief Hails Successes, Warns of Fatigue The head of the United Nations Mission for Ebola Emergency Response on Thursday hailed Liberia's success in the fight against the deadly Ebola virus, but warned against complacency now that the number of cases has dropped.  ",News
227,,2015-02-26,article,"Apple to Hold Event on March 9, as Watch Launch Nears",54ef5bef798810693c97d2f5,None,"Apple Inc sent out invitations for a media event in San Francisco on March 9, about one month before the much-anticipated launch of the new Apple Watch. ",Technology,,"Apple to Hold Event on March 9, as Watch Launch Nears Apple Inc sent out invitations for a media event in San Francisco on March 9, about one month before the much-anticipated launch of the new Apple Watch.   ",News
228,,2015-02-24,article,Families Must End LGBTI Violence and Improve Rights in Asia,54eca1be7988105e43970e10,None,"Some of those most guilty of violence and discrimination against gays, lesbians and transgender people in Asia are their families, which must instead play a key role in improving LGBTI rights, activists from the region said.",World,Asia Pacific,"Families Must End LGBTI Violence and Improve Rights in Asia Some of those most guilty of violence and discrimination against gays, lesbians and transgender people in Asia are their families, which must instead play a key role in improving LGBTI rights, activists from the region said.  ",News
229,,2015-02-19,article,Democrat Kander to Challenge GOP US Sen. Blunt in Missouri,54e5fe3e7988104837072d80,None,"Missouri Secretary of State Jason Kander launched a Democratic challenge Thursday to U.S. Sen. Roy Blunt, criticizing the Republican's long political career and asserting that ""it's time for a new generation of leaders"" in Washington.",U.S.,Politics,"Democrat Kander to Challenge GOP US Sen. Blunt in Missouri Missouri Secretary of State Jason Kander launched a Democratic challenge Thursday to U.S. Sen. Roy Blunt, criticizing the Republican's long political career and asserting that ""it's time for a new generation of leaders"" in Washington.  ",News
230,,2015-02-18,article,Hundreds Possibly Exposed to 'Superbug' at UCLA Medical Center,54e5578a7988104837072b91,None,"Seven patients were infected with a potentially deadly, drug-resistant bacteria at UCLA's Ronald Reagan Medical Center and more than 100 may have been exposed to the so-called superbug, the Los Angeles Times reported on Wednesday.",U.S.,,"Hundreds Possibly Exposed to 'Superbug' at UCLA Medical Center Seven patients were infected with a potentially deadly, drug-resistant bacteria at UCLA's Ronald Reagan Medical Center and more than 100 may have been exposed to the so-called superbug, the Los Angeles Times reported on Wednesday.  ",News
231,"CSX train carrying more than 100 tankers of crude oil derails in West Virginia 30 miles southeast of Charleston; at least 14 tankers are ignited, setting off a house fire.",2015-02-17,article,West Virginia: Tanker Derails Into River ,54e28c1e79881013aa5f1518,National,"A train carrying more than 100 tankers of crude oil derailed about 30 miles southeast of Charleston on Monday, sending at least one into the Kanawha River, igniting at least 14 and setting off a house fire, officials said.",U.S.,,"West Virginia: Tanker Derails Into River  A train carrying more than 100 tankers of crude oil derailed about 30 miles southeast of Charleston on Monday, sending at least one into the Kanawha River, igniting at least 14 and setting off a house fire, officials said. CSX train carrying more than 100 tankers of crude oil derails in West Virginia 30 miles southeast of Charleston; at least 14 tankers are ignited, setting off a house fire.",Brief
232,,2015-03-02,article,Obama Says Retiring Mikulski Is an Institution in US Senate,54f5cbbb79881059dfb2fa25,None,President Barack Obama says retiring Sen. Barbara Mikulski is an institution in the Senate whose leadership is inspiration for millions of women around the world.,U.S.,Politics,Obama Says Retiring Mikulski Is an Institution in US Senate President Barack Obama says retiring Sen. Barbara Mikulski is an institution in the Senate whose leadership is inspiration for millions of women around the world.  ,News
