,abstract,date,doctype,headline,id,news_desk,paragraph,section,subsection,text,type
285,,2015-10-29,article,Twelve Die After Drinking Bootleg Alcohol in Turkey-Media,5631eb77798810685ca5c093,None,"Twelve people have died in Turkey and dozens have been hospitalised over the last three days after being poisoned by bootleg alcohol, media reported on Thursday.",World,Europe,"Twelve Die After Drinking Bootleg Alcohol in Turkey-Media Twelve people have died in Turkey and dozens have been hospitalised over the last three days after being poisoned by bootleg alcohol, media reported on Thursday.  ",News
286,,2015-10-30,article,Mexican Families Hoping for Medicinal Marijuana Watch Court,5633d17879881058ec3b6356,None,"As Mexico's top court prepares to consider arguments that could open the door to the recreational use of marijuana, some families are hoping such a step could help make medicinal marijuana more accessible.",World,Americas,"Mexican Families Hoping for Medicinal Marijuana Watch Court As Mexico's top court prepares to consider arguments that could open the door to the recreational use of marijuana, some families are hoping such a step could help make medicinal marijuana more accessible.  ",News
287,,2015-10-30,article,US Paychecks Rise at Modest 0.6 Percent Pace in 3rd Quarter,5633645f798810201af95d10,None,"U.S. workers' paychecks grew at a moderate rate over the summer, showing little sign of accelerating from the sluggish growth that has persisted since the recession ended.",U.S.,Politics,"US Paychecks Rise at Modest 0.6 Percent Pace in 3rd Quarter U.S. workers' paychecks grew at a moderate rate over the summer, showing little sign of accelerating from the sluggish growth that has persisted since the recession ended.  ",News
288,"The Upshot; Democratic presidential candidate Bernie Sanders describes himself as democratic socialist, who believes in mixed economy, in which capitalist institutions are controlled through taxes and regulation; analysts say Sanders is not true socialist and that his use of term is causing more confusion among voters without adding value to his presidential campaign. ",2015-10-20,article,"Bernie Sanders, Democratic Socialist Capitalist",5625ed877988101bb675672c,Business,"The senator from Vermont calls himself a socialist, but he doesn’t want to nationalize the steel mills. Or anything else, actually.",The Upshot,,"Bernie Sanders, Democratic Socialist Capitalist The senator from Vermont calls himself a socialist, but he doesn’t want to nationalize the steel mills. Or anything else, actually. The Upshot; Democratic presidential candidate Bernie Sanders describes himself as democratic socialist, who believes in mixed economy, in which capitalist institutions are controlled through taxes and regulation; analysts say Sanders is not true socialist and that his use of term is causing more confusion among voters without adding value to his presidential campaign. ",News
289,,2015-10-30,article,EPA May Ban Common Pesticide Used on Fruits and Vegetables,5633b34879881058ec3b62de,None,"A common pesticide used on citrus fruits, almonds and other crops would be banned under a proposal announced Friday by the Environmental Protection Agency.",U.S.,Politics,"EPA May Ban Common Pesticide Used on Fruits and Vegetables A common pesticide used on citrus fruits, almonds and other crops would be banned under a proposal announced Friday by the Environmental Protection Agency.  ",News
290,,2015-10-28,article,California Sheriff's Office Ends Mandatory Pregnancy Tests,5631309b798810685ca5be70,None,A Northern California sheriff's office will no longer require women arrested and booked into the county jail to undergo a pregnancy test under the terms of a settlement announced on Wednesday.,U.S.,,California Sheriff's Office Ends Mandatory Pregnancy Tests A Northern California sheriff's office will no longer require women arrested and booked into the county jail to undergo a pregnancy test under the terms of a settlement announced on Wednesday.  ,News
291,,2015-10-28,article,Walgreens Says Will Buy Smaller Drugstore Rival Rite-Aid,5630a6ac798810310043c2e5,None,Drugstore chain Walgreens Boots Alliance Inc said on Tuesday it would acquire smaller peer Rite Aid Corp for $9.4 billion to widen its footprint in the United States and negotiate for lower drug costs.,Business Day,,Walgreens Says Will Buy Smaller Drugstore Rival Rite-Aid Drugstore chain Walgreens Boots Alliance Inc said on Tuesday it would acquire smaller peer Rite Aid Corp for $9.4 billion to widen its footprint in the United States and negotiate for lower drug costs.  ,News
292,,2015-10-22,article,FDA Warns of Serious Liver Injury Risk With AbbVie Hep C Drugs,562954d57988105546074c00,None,"U.S. health regulators on Thursday issued a warning of potential risk of serious liver injury for certain patients using AbbVie's hepatitis C treatments, Viekira Pak and Technivie, sending the drugmaker's shares down more than 10 percent.",U.S.,,"FDA Warns of Serious Liver Injury Risk With AbbVie Hep C Drugs U.S. health regulators on Thursday issued a warning of potential risk of serious liver injury for certain patients using AbbVie's hepatitis C treatments, Viekira Pak and Technivie, sending the drugmaker's shares down more than 10 percent.  ",News
293,,2015-10-22,article,Major Road in Heavily Polluted New Delhi Briefly Car-Free,56287a1e7988101287fd8d6e,None,"One of the world's most polluted capitals, New Delhi, closed a stretch of a major road to private cars for a few hours Thursday, hoping to give its citizens a brief breath of fresh air by observing a car-free day.",World,Asia Pacific,"Major Road in Heavily Polluted New Delhi Briefly Car-Free One of the world's most polluted capitals, New Delhi, closed a stretch of a major road to private cars for a few hours Thursday, hoping to give its citizens a brief breath of fresh air by observing a car-free day.  ",News
294,,2015-10-29,article,White House Issues Report on Improving Biosafety at Federal Labs,5632b052798810201af95b09,None,"The White House issued a 187-page report on Thursday designed to improve biosafety following a series of safety breaches at federal laboratories charged with handling dangerous pathogens such as anthrax, bird flu and smallpox.",U.S.,Politics,"White House Issues Report on Improving Biosafety at Federal Labs The White House issued a 187-page report on Thursday designed to improve biosafety following a series of safety breaches at federal laboratories charged with handling dangerous pathogens such as anthrax, bird flu and smallpox.  ",News
295,"American Cancer Society study published in JAMA finds death rate decline in United States flattened from 2010 to 2013, falling by average of 0.4 percent annually; offers theory that slowdown reflected delayed effect of obesity epidemic.",2015-10-28,article,"Death Rates, Declining for Decades, Have Flattened, Study Finds",562f955379881079d8f747c6,National,"Researchers had expected to find that a decades-long trend of decline in Americans’ death rates would continue, but the rate became flat from 2010 to 2013.",Health,,"Death Rates, Declining for Decades, Have Flattened, Study Finds Researchers had expected to find that a decades-long trend of decline in Americans’ death rates would continue, but the rate became flat from 2010 to 2013. American Cancer Society study published in JAMA finds death rate decline in United States flattened from 2010 to 2013, falling by average of 0.4 percent annually; offers theory that slowdown reflected delayed effect of obesity epidemic.",News
296,,2015-10-27,article,Walgreens Says Will Buy Smaller Drugstore Rival Rite-Aid,562fac66798810310043bfbd,None,Drugstore chain Walgreens Boots Alliance Inc said on Tuesday it would acquire smaller peer Rite Aid Corp for $9.4 billion to widen its footprint in the United States and negotiate for lower drug costs.,Business Day,,Walgreens Says Will Buy Smaller Drugstore Rival Rite-Aid Drugstore chain Walgreens Boots Alliance Inc said on Tuesday it would acquire smaller peer Rite Aid Corp for $9.4 billion to widen its footprint in the United States and negotiate for lower drug costs.  ,News
297,"Indian government files Supreme Court affidavit aiming to prevent female citizens from serving as surrogate birth mothers for foreigners, part of effort to regulate $400 million surrogate market.",2015-10-29,article,India Wants to Ban Birth Surrogacy for Foreigners ,563175f7798810685ca5bf38,Foreign,"The latest development in a recent push to regulate an industry that has been booming in India, with one study measuring it at more than $400 million.",World,Asia Pacific,"India Wants to Ban Birth Surrogacy for Foreigners  The latest development in a recent push to regulate an industry that has been booming in India, with one study measuring it at more than $400 million. Indian government files Supreme Court affidavit aiming to prevent female citizens from serving as surrogate birth mothers for foreigners, part of effort to regulate $400 million surrogate market.",News
298,,2015-10-19,article,Indian Capital Struggles to Control Dengue Fever Outbreak,562484f679881072a18d3ab2,None,"At dusk, the foggers come out to spray their sticky-sweet clouds of diesel smoke and insecticide across the Indian capital. Mothers scold their children for wearing short sleeves. Posters glued to signposts warn about the perils of neighborhood puddles.",World,Asia Pacific,"Indian Capital Struggles to Control Dengue Fever Outbreak At dusk, the foggers come out to spray their sticky-sweet clouds of diesel smoke and insecticide across the Indian capital. Mothers scold their children for wearing short sleeves. Posters glued to signposts warn about the perils of neighborhood puddles.  ",News
299,,2015-10-28,article,UAW Leaders Approve Proposed Contract With GM,56314b4c798810685ca5bedc,None,"United Auto Workers leaders have approved a proposed contract with General Motors Co. that promises raises, improvements in health care and a hefty signing bonus.",U.S.,,"UAW Leaders Approve Proposed Contract With GM United Auto Workers leaders have approved a proposed contract with General Motors Co. that promises raises, improvements in health care and a hefty signing bonus.  ",News
300,,2015-10-26,article,Meat Consumption by the Numbers,562ea21179881079d8f74524,None,"The World Health Organization released a report Monday on the dangers of hot dogs, bacon and other processed meats. It came the day before Major League Baseball's World Series, one of many U.S. events synonymous with the consumption of encased meats and other foods on the lists. Following are some figures detailing the nation's love affair with meat.",U.S.,,"Meat Consumption by the Numbers The World Health Organization released a report Monday on the dangers of hot dogs, bacon and other processed meats. It came the day before Major League Baseball's World Series, one of many U.S. events synonymous with the consumption of encased meats and other foods on the lists. Following are some figures detailing the nation's love affair with meat.  ",News
301,,2015-10-26,article,UN Agency Links Hot Dogs and Other Processed Meat to Cancer,562e1811798810562db139f1,None,"Bacon, hot dogs and cold cuts are under fire: The World Health Organization threw its global weight behind years of doctors' warnings and declared Monday that processed meats raise the risk of colon and stomach cancer and that red meat is probably dangerous, too.",World,Europe,"UN Agency Links Hot Dogs and Other Processed Meat to Cancer Bacon, hot dogs and cold cuts are under fire: The World Health Organization threw its global weight behind years of doctors' warnings and declared Monday that processed meats raise the risk of colon and stomach cancer and that red meat is probably dangerous, too.  ",News
302,,2015-10-25,article,UK Firms Agree to 'Name Blind' Hiring to Cut Discrimination,562d6de3798810562db1384f,None,Britain's civil service and several major companies have agreed to recruit university graduates and apprentices without knowing the applicants' names in an effort to eliminate bias against people from ethnic minorities.,World,Europe,UK Firms Agree to 'Name Blind' Hiring to Cut Discrimination Britain's civil service and several major companies have agreed to recruit university graduates and apprentices without knowing the applicants' names in an effort to eliminate bias against people from ethnic minorities.  ,News
303,Could a socialist government model like those that exist in Scandinavia work in America?,2015-10-20,blogpost,The United States of Denmark,5625ed877988101bb675672d,,,Opinion,Room For Debate,The United States of Denmark  Could a socialist government model like those that exist in Scandinavia work in America?,Blog
304,,2015-10-27,article,UN Says 13.5 Million Syrians Need Aid and Protection,562f926f79881079d8f747b5,None,"The United Nations said Tuesday the worsening conflict in Syria has left 13.5 million people in need of aid and some form of protection, including more than six million children.",World,,"UN Says 13.5 Million Syrians Need Aid and Protection The United Nations said Tuesday the worsening conflict in Syria has left 13.5 million people in need of aid and some form of protection, including more than six million children.  ",News
305,,2015-10-25,article,"Norma Lopez Campos, David Freeland",562c575479881040168e8844,Society,The bride is a law student; the groom works for American Express.,Fashion & Style,Weddings,"Norma Lopez Campos, David Freeland The bride is a law student; the groom works for American Express.  ",News
306,,2015-10-24,article,Regulating Dietary Supplements,562adfa379881010ffa5f668,Letters,"A reader says, “Giving supplements a pass on regulatory scrutiny will continue to put us at risk.”",Opinion,,"Regulating Dietary Supplements A reader says, “Giving supplements a pass on regulatory scrutiny will continue to put us at risk.”  ",Letter
307,,2015-10-23,article,"Thomas Stemberg, Founder of Staples Office Superstore, Dies",562a986179881010ffa5f5c2,None,"Thomas Stemberg, a former grocery business executive who founded Staples Inc. and revolutionized the office supplies retail business, died Friday at his home in Massachusetts. He was 66.",U.S.,,"Thomas Stemberg, Founder of Staples Office Superstore, Dies Thomas Stemberg, a former grocery business executive who founded Staples Inc. and revolutionized the office supplies retail business, died Friday at his home in Massachusetts. He was 66.  ",News
308,"Coming to grips with veteran suicide must include addressing veteran addiction, a former Navy corpsman writes.",2015-10-23,blogpost,The Specter of Addiction and Suicide Among Veterans,562a3f077988105546074ea4,Foreign,,World,,"The Specter of Addiction and Suicide Among Veterans   Coming to grips with veteran suicide must include addressing veteran addiction, a former Navy corpsman writes.",Blog
309,"People with sleep apnea were 50 percent more likely to have had a gout attack than those without the disease, independent of sex, age or obesity.",2015-10-22,blogpost,Sleep Apnea Is Tied to Gout,5628f9447988101287fd8f24,Science,,Health,,"Sleep Apnea Is Tied to Gout   People with sleep apnea were 50 percent more likely to have had a gout attack than those without the disease, independent of sex, age or obesity.",Blog
310,,2015-10-23,article,"2 Abbvie Hepatitis C Drugs Can Cause Injury, F.D.A. Warns ",562966677988105546074c51,Business,Federal health officials are warning doctors and patients that two hepatitis C drugs from AbbVie can cause life-threatening liver injury in patients with advanced forms of the disease.,Business Day,,"2 Abbvie Hepatitis C Drugs Can Cause Injury, F.D.A. Warns  Federal health officials are warning doctors and patients that two hepatitis C drugs from AbbVie can cause life-threatening liver injury in patients with advanced forms of the disease.  ",Brief
311,Do you think it’s possible for the government to find a healthy balance between protecting people’s right to own a gun and our public safety? Do you believe the government is currently striking the right balance?,2015-10-23,blogpost,What Are Some Answers to America&#8217;s Gun Violence?,5629f7987988105546074db1,,,Education,,What Are Some Answers to America&#8217;s Gun Violence?   Do you think it’s possible for the government to find a healthy balance between protecting people’s right to own a gun and our public safety? Do you believe the government is currently striking the right balance?,Blog
312,,2015-10-22,article,UK Parliament Approves Contentious 'English Votes' Plan,562923007988105546074b30,None,"British lawmakers voted Thursday to change the way they pass laws that affect some areas of the country but not others, a contentious subject that has divided Scottish and English lawmakers.",World,Europe,"UK Parliament Approves Contentious 'English Votes' Plan British lawmakers voted Thursday to change the way they pass laws that affect some areas of the country but not others, a contentious subject that has divided Scottish and English lawmakers.  ",News
313,"Two papers authored by dozens of leading scientists published in journals Science and Nature call for major government-led initiative to explore microbial communities; microbiomes, critical to both human health and every ecosystem, have increasingly become focus of scientific and popular interest.",2015-10-29,article,Scientists Urge National Initiative on Microbiomes,56311055798810685ca5bdd8,National,"Leading scientists called for a major project, similar to the Brain Initiative, to better understand the microbial communities that are essential to humans.",Science,,"Scientists Urge National Initiative on Microbiomes Leading scientists called for a major project, similar to the Brain Initiative, to better understand the microbial communities that are essential to humans. Two papers authored by dozens of leading scientists published in journals Science and Nature call for major government-led initiative to explore microbial communities; microbiomes, critical to both human health and every ecosystem, have increasingly become focus of scientific and popular interest.",News
314,,2015-10-22,article,Child Marriage in the U.S.,56288e647988101287fd8da8,Letters,The International Women’s Health Coalition writes that “eliminating exceptions to marriage-age laws is critical to ending this dangerous practice.”,Opinion,,Child Marriage in the U.S. The International Women’s Health Coalition writes that “eliminating exceptions to marriage-age laws is critical to ending this dangerous practice.”  ,Letter
315,Michigan officials issue request for Environmental Protection Agency to provide information about its oversight of state environmental regulators following discovery of elevated blood-lead levels in children whose Flint homes receive river water.,2015-10-22,article,Michigan: E.P.A. Investigation Is Sought Over Flint Water ,562852ff7988101287fd8d29,National,Officials are asking the agency to answer questions about its oversight of state environmental regulators after elevated blood-lead levels were found in youth whose Flint homes received river water.,U.S.,,Michigan: E.P.A. Investigation Is Sought Over Flint Water  Officials are asking the agency to answer questions about its oversight of state environmental regulators after elevated blood-lead levels were found in youth whose Flint homes received river water. Michigan officials issue request for Environmental Protection Agency to provide information about its oversight of state environmental regulators following discovery of elevated blood-lead levels in children whose Flint homes receive river water.,Brief
316,"Pres Obama announces number of small measures to address opioid addiction at event in Charleston, W Va, and calls for greater investments in prevention and treatment of addiction; West Virginia is hub of one of deadliest epidemics in American history.",2015-10-22,article,Obama Strikes Personal Note as He Urges Help for Addiction,562770357988105034cd983f,National,The president said that the billions of dollars that would be saved from easing sentencing guidelines for nonviolent offenders and not incarcerating drug addicts could be spent on treatment programs.,U.S.,Politics,"Obama Strikes Personal Note as He Urges Help for Addiction The president said that the billions of dollars that would be saved from easing sentencing guidelines for nonviolent offenders and not incarcerating drug addicts could be spent on treatment programs. Pres Obama announces number of small measures to address opioid addiction at event in Charleston, W Va, and calls for greater investments in prevention and treatment of addiction; West Virginia is hub of one of deadliest epidemics in American history.",News
317,,2015-10-22,article,The Choices Over Breast-Feeding ,56288e637988101287fd8da6,Letters,"Doctors, mothers and a city health official variously suggest the health benefits of breast-feeding and the importance of a mother’s own decision.",Opinion,,"The Choices Over Breast-Feeding  Doctors, mothers and a city health official variously suggest the health benefits of breast-feeding and the importance of a mother’s own decision.  ",Letter
318,,2015-10-21,article,Man Accused of Decapitating Mom Found Incompetent for Trial,5627f55d7988101287fd8c23,None,A Wisconsin man accused of beheading his mother with a sword last month has been found incompetent to stand trial.,U.S.,,Man Accused of Decapitating Mom Found Incompetent for Trial A Wisconsin man accused of beheading his mother with a sword last month has been found incompetent to stand trial.  ,News
319,,2015-10-22,article,"'The Rats Are Taking Over,' Complain New Yorkers",562947777988105546074bc1,None,"When New Yorkers see something scurrying, they say something and that has brought rat complaints to the city's 311 hotline to a recent high of more than 24,000 so far this year, officials said on Thursday.",U.S.,,"'The Rats Are Taking Over,' Complain New Yorkers When New Yorkers see something scurrying, they say something and that has brought rat complaints to the city's 311 hotline to a recent high of more than 24,000 so far this year, officials said on Thursday.  ",News
320,"On Wednesday evening, Mr. Bush, who has long held up his ability to win over Hispanic voters in a general election, will field questions from Hispanics in Las Vegas at a policy forum sponsored by the Libre Initiative.",2015-10-21,blogpost,Jeb Bush to Address Hispanic Group Tied to Koch Brothers,562762807988105034cd9815,Politics,,U.S.,Politics,"Jeb Bush to Address Hispanic Group Tied to Koch Brothers   On Wednesday evening, Mr. Bush, who has long held up his ability to win over Hispanic voters in a general election, will field questions from Hispanics in Las Vegas at a policy forum sponsored by the Libre Initiative.",Blog
321,"A January show at Webster Hall will feature performers from Mexico, Ethiopia and Haiti.",2015-10-20,blogpost,Globalfest Announces Lineup for 2016 Concert,56267e737988105034cd9569,Culture,,Arts,,"Globalfest Announces Lineup for 2016 Concert   A January show at Webster Hall will feature performers from Mexico, Ethiopia and Haiti.",Blog
322,,2015-10-20,article,"At 100, Woman Still Working 11 Hours a Day, 6 Days a Week",562634237988101bb6756816,None,"Felimina Rotundo works 11 hours day, six days a week at a Buffalo laundromat and says she has no plans to quit working even though she turned 100 two months ago.",U.S.,,"At 100, Woman Still Working 11 Hours a Day, 6 Days a Week Felimina Rotundo works 11 hours day, six days a week at a Buffalo laundromat and says she has no plans to quit working even though she turned 100 two months ago.  ",News
323,The orchestra ratified an unusually short one-year agreement with its musicians.,2015-10-19,blogpost,Philadelphia Orchestra Has New Labor Contract,562534717988101bb6756545,Culture,,Arts,,Philadelphia Orchestra Has New Labor Contract   The orchestra ratified an unusually short one-year agreement with its musicians.,Blog
324,,2015-10-20,article,Greek Civil Servants Call November 12 Strike Over Pensions,562659537988101bb67568ac,None,Greek civil servants union ADEDY on Tuesday called a 24-hour general strike for Nov. 12 in protest at pension reforms required under Greece's latest bailout deal with its international lenders.,Business Day,,Greek Civil Servants Call November 12 Strike Over Pensions Greek civil servants union ADEDY on Tuesday called a 24-hour general strike for Nov. 12 in protest at pension reforms required under Greece's latest bailout deal with its international lenders.  ,News
325,,2015-10-20,article,Breast Cancer Screening Advice From 2 Major Groups Compared,56266fe87988105034cd9526,None,"Advice varies on when women should start getting screened for breast cancer and how often. The American Cancer Society revised its guidelines Tuesday, bringing them more in line with those of the U.S. Preventive Services Task Force, an influential government-appointed panel.",Health,,"Breast Cancer Screening Advice From 2 Major Groups Compared Advice varies on when women should start getting screened for breast cancer and how often. The American Cancer Society revised its guidelines Tuesday, bringing them more in line with those of the U.S. Preventive Services Task Force, an influential government-appointed panel.  ",News
326,Texas plans to end Medicaid funding to Planned Parenthood clinics following release of video footage concerning sale of fetal tissue for profit by clinics; controversial footage prompted lawmakers in Louisiana to take judicial action as well. ,2015-10-20,article,More Sparring Over Planned Parenthood Funds ,5625b2437988101bb67566b0,National,Texas announced Monday that it was cutting off Medicaid funding to Planned Parenthood clinics after undercover videos that featured discussions about fetal tissue.,U.S.,,More Sparring Over Planned Parenthood Funds  Texas announced Monday that it was cutting off Medicaid funding to Planned Parenthood clinics after undercover videos that featured discussions about fetal tissue. Texas plans to end Medicaid funding to Planned Parenthood clinics following release of video footage concerning sale of fetal tissue for profit by clinics; controversial footage prompted lawmakers in Louisiana to take judicial action as well. ,Brief
327,,2015-10-20,article,More Than Half of US States Report Job Losses in September,5626544e7988101bb6756892,None,Most U.S. states reported jobs losses in September as slowing growth has weighed on hiring nationwide in the past two months.,U.S.,Politics,More Than Half of US States Report Job Losses in September Most U.S. states reported jobs losses in September as slowing growth has weighed on hiring nationwide in the past two months.  ,News
328,,2015-10-20,article,Nobel Winners Urge British PM to Press China's Xi on Dissidents,5625e9617988101bb6756715,None,"Twelve Nobel Peace Prize winners have called on British Prime Minister David Cameron to call publicly for the release of their fellow laureate, Liu Xiaobo, and his wife Liu Xia during Chinese President Xi Jinping's visit to London this week.",World,Europe,"Nobel Winners Urge British PM to Press China's Xi on Dissidents Twelve Nobel Peace Prize winners have called on British Prime Minister David Cameron to call publicly for the release of their fellow laureate, Liu Xiaobo, and his wife Liu Xia during Chinese President Xi Jinping's visit to London this week.  ",News
329,,2015-10-20,article,Subway Shifting All U.S. Meat Supplies to No-Antibiotics,562687a77988105034cd9590,None,"Sandwich chain Subway will start serving antibiotic-free chicken and turkey at its U.S. restaurants next year, and within the next nine years will stop selling any meat from animals given antibiotics, the company said on Tuesday.",Business Day,,"Subway Shifting All U.S. Meat Supplies to No-Antibiotics Sandwich chain Subway will start serving antibiotic-free chicken and turkey at its U.S. restaurants next year, and within the next nine years will stop selling any meat from animals given antibiotics, the company said on Tuesday.  ",News
330,Preview of Week 5 NFL matchup between New York Giants and Philadelphia Eagles.,2015-10-19,article,Monday’s Matchup: Giants (3-2) at Eagles (2-3),5624607079881072a18d3a77,Sports,"The Giants have held opponents to 80.6 rushing yards per game, but a matchup with Philadelphia should let the Giants know where they really stand against the run.",Sports,Pro Football,"Monday’s Matchup: Giants (3-2) at Eagles (2-3) The Giants have held opponents to 80.6 rushing yards per game, but a matchup with Philadelphia should let the Giants know where they really stand against the run. Preview of Week 5 NFL matchup between New York Giants and Philadelphia Eagles.",News
331,,2015-10-20,article,Taking on the Superbugs,5624f9ba79881072a18d3be8,Science,"Intense use of antibiotics to raise farm animals risks creating drug-resistant strains of bacteria, which could make now-minor infections life-threatening, experts say.",Business Day,Energy & Environment ,"Taking on the Superbugs Intense use of antibiotics to raise farm animals risks creating drug-resistant strains of bacteria, which could make now-minor infections life-threatening, experts say.  ",Special Report
332,,2015-10-18,article,"Kate Powers, Joshua Pepper",56231cca798810588768340a,Society,"The bride and groom work for the State of New York: she for the attorney general, he for the Office of Mental Health.",Fashion & Style,Weddings,"Kate Powers, Joshua Pepper The bride and groom work for the State of New York: she for the attorney general, he for the Office of Mental Health.  ",News
333,,2015-10-17,article,LSU's Live Mascot Won't Attend Games Rest of This Season,562277b47988105887683326,None,"LSU's live mascot, Mike VI, won't make any more appearances in Tiger Stadium this football season, the university announced Saturday.",U.S.,,"LSU's Live Mascot Won't Attend Games Rest of This Season LSU's live mascot, Mike VI, won't make any more appearances in Tiger Stadium this football season, the university announced Saturday.  ",News
334,"Partnership between government of Rwanda Pres Paul Kagame and Clinton Foundation can be seen as microcosm of foundation's activities across globe, which are more characteristic of global nonprofit consulting firm than traditional philanthropic organization; work done by foundation in country has at times been pathbreaking, but also raises questions of possible conflicts of interest, which are receiving particular attention due to Hillary Rodham Clinton's presidential bid.",2015-10-19,article,Rwanda Aid Shows Reach and Limits of Clinton Foundation,56238ca579881058876834f5,Foreign,"In addition to doing good deeds, the foundation enhances the Clinton brand, never more so than while Hillary Rodham Clinton is running for president.",U.S.,Politics,"Rwanda Aid Shows Reach and Limits of Clinton Foundation In addition to doing good deeds, the foundation enhances the Clinton brand, never more so than while Hillary Rodham Clinton is running for president. Partnership between government of Rwanda Pres Paul Kagame and Clinton Foundation can be seen as microcosm of foundation's activities across globe, which are more characteristic of global nonprofit consulting firm than traditional philanthropic organization; work done by foundation in country has at times been pathbreaking, but also raises questions of possible conflicts of interest, which are receiving particular attention due to Hillary Rodham Clinton's presidential bid.",News
335,A new experiment suggests that light resistance training a few times a week may also slow the age-related shrinking of some parts of our brains.,2015-10-21,blogpost,"Lifting Weights, Twice a Week, May Aid the Brain",56275ce17988105034cd97ff,Science,,Health,,"Lifting Weights, Twice a Week, May Aid the Brain   A new experiment suggests that light resistance training a few times a week may also slow the age-related shrinking of some parts of our brains.",Blog
336,,2015-10-30,article,"Obama and Ryan: Political Foils, Occasional Policy Partners",563322f5798810201af95c0c,None,"For years, President Barack Obama and newly-elected House Speaker Paul Ryan have been political foes and occasional policy allies.",U.S.,Politics,"Obama and Ryan: Political Foils, Occasional Policy Partners For years, President Barack Obama and newly-elected House Speaker Paul Ryan have been political foes and occasional policy allies.  ",News
337,,2015-10-30,article,Experts Weigh Likely Impacts of China’s ‘One Child’ Reversal,5632ddf9798810201af95b7d,Foreign,"Some authorities are convinced that what will drive future prosperity is not population, but investment in technology, education and health care.",World,Asia Pacific,"Experts Weigh Likely Impacts of China’s ‘One Child’ Reversal Some authorities are convinced that what will drive future prosperity is not population, but investment in technology, education and health care.  ",News
338,,2015-10-29,article,"CVS, Express Scripts Drop Valeant's Philidor; Stock Dives",5632a02c798810201af95ad8,None,Valeant Pharmaceuticals Inc. sustained hits on several fronts on Thursday after CVS Health Corp and Express Scripts dropped Philidor from their networks in a sign the fallout from the drugmaker's connection with the specialty pharmacy is spreading.,Business Day,,"CVS, Express Scripts Drop Valeant's Philidor; Stock Dives Valeant Pharmaceuticals Inc. sustained hits on several fronts on Thursday after CVS Health Corp and Express Scripts dropped Philidor from their networks in a sign the fallout from the drugmaker's connection with the specialty pharmacy is spreading.  ",News
339,,2015-10-23,article,Test of Will and Patience Follows Days of Preparation for Hillary Clinton,5628ad687988101287fd8e0d,National,"The former secretary of state faces a bruising eight to 10 hours of testimony, but she has adroitly handled Congress at other hearings.",U.S.,Politics,"Test of Will and Patience Follows Days of Preparation for Hillary Clinton The former secretary of state faces a bruising eight to 10 hours of testimony, but she has adroitly handled Congress at other hearings.  ",News
340,,2015-10-31,article,Palestinian Wielding Knife Shot Dead: Israeli Police,56348d0879881058ec3b64e6,None,"Israeli security forces shot and killed a Palestinian who ran at them with a knife in the occupied West Bank on Saturday, police said, as a month-long wave of violence showed no signs of abating.",World,Middle East,"Palestinian Wielding Knife Shot Dead: Israeli Police Israeli security forces shot and killed a Palestinian who ran at them with a knife in the occupied West Bank on Saturday, police said, as a month-long wave of violence showed no signs of abating.  ",News
341,,2015-10-31,article,Carson Puts New Spotlight on Seventh-Day Adventist Church,56350d0e798810091694aced,None,The Seventh-day Adventist Church is having a moment.,U.S.,Politics,Carson Puts New Spotlight on Seventh-Day Adventist Church The Seventh-day Adventist Church is having a moment.  ,News
342,,2015-10-27,article,AP-GfK Poll: GOP Voters Prefer Combative Tactics Over Budget,562f314779881079d8f7463d,None,"Even as Congress nears votes on a bipartisan deal that could yield two years of budget peace, an Associated Press-GfK poll has found that Republicans back home prefer a far more confrontational approach with President Barack Obama.",U.S.,Politics,"AP-GfK Poll: GOP Voters Prefer Combative Tactics Over Budget Even as Congress nears votes on a bipartisan deal that could yield two years of budget peace, an Associated Press-GfK poll has found that Republicans back home prefer a far more confrontational approach with President Barack Obama.  ",News
343,,2015-10-29,article,Carson Puts New Spotlight on Seventh-Day Adventist Church,56325b7e798810201af959a7,None,The Seventh-day Adventist Church is having a moment.,U.S.,,Carson Puts New Spotlight on Seventh-Day Adventist Church The Seventh-day Adventist Church is having a moment.  ,News
344,,2015-10-30,article,Carson Puts New Spotlight on Seventh-Day Adventist Church,5633294c798810201af95c1d,None,The Seventh-day Adventist Church is having a moment.,U.S.,,Carson Puts New Spotlight on Seventh-Day Adventist Church The Seventh-day Adventist Church is having a moment.  ,News
345,,2015-10-27,article,AP-GfK Poll: Things to Know About Opinions on the Debt Limit,562f34c779881079d8f74644,None,"A majority of Americans think government spending cuts are so important that it would be worth a government shutdown to achieve them, according to a new Associated Press-GfK poll. And half want spending cuts to be part of any deal to increase the nation's debt limit.",U.S.,Politics,"AP-GfK Poll: Things to Know About Opinions on the Debt Limit A majority of Americans think government spending cuts are so important that it would be worth a government shutdown to achieve them, according to a new Associated Press-GfK poll. And half want spending cuts to be part of any deal to increase the nation's debt limit.  ",News
346,,2015-10-30,article,"England, Wales Have New Law on Female Genital Mutilation",56339bfd79881058ec3b6273,None,"A new law requiring professionals to report cases of female genital mutilation to police for those under 18 is being introduced in England and Wales, but some warn the law could make girls reluctant to seek medical care.",World,Europe,"England, Wales Have New Law on Female Genital Mutilation A new law requiring professionals to report cases of female genital mutilation to police for those under 18 is being introduced in England and Wales, but some warn the law could make girls reluctant to seek medical care.  ",News
