,abstract,date,doctype,headline,id,news_desk,paragraph,section,subsection,text,type
167,,2015-07-08,article,5 Contentious Issues in Upcoming Auto Worker Contract Talks,559d480b7988100c02d0fa19,None,Contract talks between the Detroit automakers and the United Auto Workers union get underway next week. Here are five contentious issues to watch as the talks head toward a Sept. 14 contract expiration date:,U.S.,,5 Contentious Issues in Upcoming Auto Worker Contract Talks Contract talks between the Detroit automakers and the United Auto Workers union get underway next week. Here are five contentious issues to watch as the talks head toward a Sept. 14 contract expiration date:  ,News
168,,2015-07-07,article,"Humana, Aetna Set Termination Fees for Deal",559c55677988100c02d0f790,None,Health insurer Humana Inc and buyer Aetna Inc set fees to be paid in the event of a failure of the largest deal in the health insurance industry. ,Business Day,,"Humana, Aetna Set Termination Fees for Deal Health insurer Humana Inc and buyer Aetna Inc set fees to be paid in the event of a failure of the largest deal in the health insurance industry.   ",News
169,,2015-06-28,article,"Rachel Gottesman,  Nikki Bagli",558f74d27988101a6830442b,Society,"Ms. Gottesman is a psychotherapist, and Ms. Bagli is a health and wellness counselor in Seattle.",Fashion & Style,Weddings,"Rachel Gottesman,  Nikki Bagli Ms. Gottesman is a psychotherapist, and Ms. Bagli is a health and wellness counselor in Seattle.  ",News
170,,2015-06-25,article,Burwell Says Payment Policies Next Push in Obamacare Implementation,558c64807988104b6ef0564f,None,U.S. Health and Human Services Secretary Sylvia Burwell said on Thursday the Obama administration will focus on improving quality over quantity in the nation's healthcare system in the implementation of the Affordable Care Act.,U.S.,Politics,Burwell Says Payment Policies Next Push in Obamacare Implementation U.S. Health and Human Services Secretary Sylvia Burwell said on Thursday the Obama administration will focus on improving quality over quantity in the nation's healthcare system in the implementation of the Affordable Care Act.  ,News
171,,2015-06-30,article,Honduras Issues Arrest Warrant for Congress Vice-President,559337ba79881079aa4b5393,None,"Honduran authorities have issued an arrest warrant for federal lawmaker and Congress vice-president Lena Gutierrez, along with 15 other people accused of defrauding the country's health ministry, the head of the supreme court said on Tuesday.",World,Americas,"Honduras Issues Arrest Warrant for Congress Vice-President Honduran authorities have issued an arrest warrant for federal lawmaker and Congress vice-president Lena Gutierrez, along with 15 other people accused of defrauding the country's health ministry, the head of the supreme court said on Tuesday.  ",News
172,No morning in that aspect of America.,2015-07-04,blogpost,Insurance and Reaganomics,5597e8517988100b789e6887,OpEd,,Opinion,,Insurance and Reaganomics   No morning in that aspect of America.,Blog
173,Barack the consequential.,2015-06-26,blogpost,Legacy,558d796679881073efa43b44,OpEd,,Opinion,,Legacy   Barack the consequential.,Blog
174,"Liberian health officials report that dead dog suspected as source for the re-emergence of Ebola has tested negative for the disease, but urge caution given poor condition of samples and fact that test is designed for humans.",2015-07-08,article,Liberia: Dog Suspected in New Ebola Case Tests Negative for the Virus,559c7ad57988100c02d0f7d1,Foreign,Liberia’s first victim of the virus since the country was declared Ebola-free in early May had eaten dog meat shortly before he died on June 28.,World,Africa,"Liberia: Dog Suspected in New Ebola Case Tests Negative for the Virus Liberia’s first victim of the virus since the country was declared Ebola-free in early May had eaten dog meat shortly before he died on June 28. Liberian health officials report that dead dog suspected as source for the re-emergence of Ebola has tested negative for the disease, but urge caution given poor condition of samples and fact that test is designed for humans.",Brief
175,,2015-06-30,article,"O Say Can You Breathe? Fireworks Pollute Air, Study Says",5592dc8579881079aa4b525c,None,"July Fourth fireworks fill the skies across the nation with more than sparkling bursts of color. They spew pollution, too.",Health,,"O Say Can You Breathe? Fireworks Pollute Air, Study Says July Fourth fireworks fill the skies across the nation with more than sparkling bursts of color. They spew pollution, too.  ",News
176,,2015-07-02,article,Victims of Attack at Tunisian Beach Resort Are Identified,559416d87988102ce46b84e3,Foreign,"Among the victims were 30 Britons, the Tunisian Health Ministry said on Wednesday.",World,Africa,"Victims of Attack at Tunisian Beach Resort Are Identified Among the victims were 30 Britons, the Tunisian Health Ministry said on Wednesday.  ",News
177,,2015-06-25,article,Subway CEO's Sister Named President of Sandwich Chain,558bfb0879881022f9788980,None,"Suzanne Greco will officially take over as president at Subway as her brother, the co-founder of the sandwich chain, is treated for leukemia.",Business Day,,"Subway CEO's Sister Named President of Sandwich Chain Suzanne Greco will officially take over as president at Subway as her brother, the co-founder of the sandwich chain, is treated for leukemia.  ",News
178,"Gail Collins Op-Ed column hails close-set series of Supreme Court decisions upholding gay marriage, Fair Housing Act and Pres Obama's health care law; appreciates rare moment of contemplating progressive decisions and says justices almost make it possible to forget previous rules limiting worker's and women's rights and allowing runaway campaign finance.",2015-06-27,article,Supremes Hit a High Note,558dfcdd79881073efa43cdc,OpEd,"In only a few days, the justices had laudable rulings on gay marriage, national health care and the Fair Housing Act.",Opinion,,"Supremes Hit a High Note In only a few days, the justices had laudable rulings on gay marriage, national health care and the Fair Housing Act. Gail Collins Op-Ed column hails close-set series of Supreme Court decisions upholding gay marriage, Fair Housing Act and Pres Obama's health care law; appreciates rare moment of contemplating progressive decisions and says justices almost make it possible to forget previous rules limiting worker's and women's rights and allowing runaway campaign finance.",Op-Ed
179,,2015-06-29,article,Supreme Court Temporarily Blocks Texas Abortion Restrictions,55919fe6798810525124d18e,None,The U.S. Supreme Court on Monday agreed to block temporarily  parts of a strict new Texas abortion law that critics say is aimed at shutting down clinics that offer the procedure.,U.S.,,Supreme Court Temporarily Blocks Texas Abortion Restrictions The U.S. Supreme Court on Monday agreed to block temporarily  parts of a strict new Texas abortion law that critics say is aimed at shutting down clinics that offer the procedure.  ,News
180,,2015-06-26,article,GE Invests in $348 Million Windfarm After Australian Subsidy Deadlock Ends,558cfdbd7988104b6ef057cd,None,"General Electric Co said it will help fund a $348 million Australian windfarm, the country's third largest, after political leaders ended a deadlock over state subsidies that had stalled the $13 billion industry for over a year.",Business Day,,"GE Invests in $348 Million Windfarm After Australian Subsidy Deadlock Ends General Electric Co said it will help fund a $348 million Australian windfarm, the country's third largest, after political leaders ended a deadlock over state subsidies that had stalled the $13 billion industry for over a year.  ",News
181,,2015-07-05,article,"Paid Notice: Deaths  SHAFFER, DR",55a329d479881040b729db8f,Classified,"SHAFFER--Dr. Ruth A. of Glen Cove, NY passed away June 25, 2015. Beloved wife of 49 years to Michael. Mother of Sharon Sprung and Stefan. Sister of Ellen Silverman. Grandmother of Jesse, Sara and Julia. Our own Dr. Ruth devoted an entire lifetime to assist the wellbeing of others. She loved her family and friends, her home and community, golf, the Arts and lived life to the fullest. Donations may be made to Memorial Sloan Kettering Cancer Center or the Melillo Center for Mental Health, Glen Cove, NY. 1/3",Paid Death Notices,,"Paid Notice: Deaths  SHAFFER, DR SHAFFER--Dr. Ruth A. of Glen Cove, NY passed away June 25, 2015. Beloved wife of 49 years to Michael. Mother of Sharon Sprung and Stefan. Sister of Ellen Silverman. Grandmother of Jesse, Sara and Julia. Our own Dr. Ruth devoted an entire lifetime to assist the wellbeing of others. She loved her family and friends, her home and community, golf, the Arts and lived life to the fullest. Donations may be made to Memorial Sloan Kettering Cancer Center or the Melillo Center for Mental Health, Glen Cove, NY. 1/3  ",Paid Death Notice
182,,2015-06-30,article,"Millions of Children Face Disease, Malnutrition in War-Torn Yemen: U.N.",5592ac90798810525124d464,None,"Escalating violence in Yemen has devastated the country's health system and exposed millions of children to the threat of preventable diseases including measles, pneumonia and diarrhea, the United Nations children's agency UNICEF said on Tuesday.",World,Middle East,"Millions of Children Face Disease, Malnutrition in War-Torn Yemen: U.N. Escalating violence in Yemen has devastated the country's health system and exposed millions of children to the threat of preventable diseases including measles, pneumonia and diarrhea, the United Nations children's agency UNICEF said on Tuesday.  ",News
183,,2015-06-30,article,"World's Poorest Gain Access to Water, but Not Toilets",5592c27779881079aa4b51e2,None,"The poor's lack of access to sanitation threatens to undermine the health benefits they have gained from access to clean water, the United Nations said on Tuesday.",World,Africa,"World's Poorest Gain Access to Water, but Not Toilets The poor's lack of access to sanitation threatens to undermine the health benefits they have gained from access to clean water, the United Nations said on Tuesday.  ",News
184,,2015-07-09,article,Minnesota Boy Who Got Brain Infection After Swimming Dies,559ee35a7988105cb70f3333,None,"A 14-year-old boy who developed a rare brain infection after swimming in a Minnesota lake died Thursday, his family said in a statement as health officials worked to determine whether it was caused by a water parasite that's more common in warmer southern states.",U.S.,,"Minnesota Boy Who Got Brain Infection After Swimming Dies A 14-year-old boy who developed a rare brain infection after swimming in a Minnesota lake died Thursday, his family said in a statement as health officials worked to determine whether it was caused by a water parasite that's more common in warmer southern states.  ",News
185,,2015-07-09,article,"A Look at What's on US Mayors' Minds, as Gauged by Speeches",559e7ab979881032d52730a8,None,"The National League of Cities analyzed 100 ""state of the city"" speeches by mayors of U.S. cities of varying size and region. The hot topics, as measured by the percent of speeches that devoted at least three paragraphs' worth of remarks to detailing them as a priority, were:",U.S.,,"A Look at What's on US Mayors' Minds, as Gauged by Speeches The National League of Cities analyzed 100 ""state of the city"" speeches by mayors of U.S. cities of varying size and region. The hot topics, as measured by the percent of speeches that devoted at least three paragraphs' worth of remarks to detailing them as a priority, were:  ",News
186,,2015-07-06,article,Sheryl Sandberg Joins SurveyMonkey Board of Directors,559b1c85798810641cbb8b3a,None,"SurveyMonkey will add two new members to its board of directors, including Facebook's chief operating officer, Sheryl Sandberg.",Business Day,,"Sheryl Sandberg Joins SurveyMonkey Board of Directors SurveyMonkey will add two new members to its board of directors, including Facebook's chief operating officer, Sheryl Sandberg.  ",News
187,,2015-07-06,article,British Bank Shawbrook Names Iain Cornish as Chairman,559a250279881040bd95d7ea,None,New British bank Shawbrook Group Plc said on Monday it had appointed Iain Cornish as chairman with immediate effect.,Business Day,,British Bank Shawbrook Names Iain Cornish as Chairman New British bank Shawbrook Group Plc said on Monday it had appointed Iain Cornish as chairman with immediate effect.  ,News
188,,2015-06-25,article,FDA Reviewing Safety of Essure Birth Control Implant,558c103079881022f97889df,None,"Federal health regulators are reviewing the safety of an implantable contraception device after receiving reports of unusual side effects from patients, including fatigue, depression and weight gain.",U.S.,Politics,"FDA Reviewing Safety of Essure Birth Control Implant Federal health regulators are reviewing the safety of an implantable contraception device after receiving reports of unusual side effects from patients, including fatigue, depression and weight gain.  ",News
189,,2015-07-04,article,"Paid Notice: Deaths  SHAFFER, RUTH ",5598f21c7988102a14155a89,Classified,"<!-- RUTH SHAFFER -->SHAFFER--Dr. Ruth A. of Glen Cove, NY passed away June 25, 2015. Beloved wife of 49 years to Michael. Mother of Sharon Sprung and Stefan. Sister of Ellen Silverman. Grandmother of Jesse, Sara and Julia. Our own Dr. Ruth devoted an entire lifetime to assist the wellbeing of others. She loved her family and friends, her home and community, golf, the Arts and lived life to the fullest. Donations may be made to Memorial Sloan Kettering Cancer Center or the Melillo Center for Mental Health, Glen Cove, NY.<br/><br/><br><br>
 ",Paid Death Notices,,"Paid Notice: Deaths  SHAFFER, RUTH  <!-- RUTH SHAFFER -->SHAFFER--Dr. Ruth A. of Glen Cove, NY passed away June 25, 2015. Beloved wife of 49 years to Michael. Mother of Sharon Sprung and Stefan. Sister of Ellen Silverman. Grandmother of Jesse, Sara and Julia. Our own Dr. Ruth devoted an entire lifetime to assist the wellbeing of others. She loved her family and friends, her home and community, golf, the Arts and lived life to the fullest. Donations may be made to Memorial Sloan Kettering Cancer Center or the Melillo Center for Mental Health, Glen Cove, NY.<br/><br/><br><br>
   ",Paid Death Notice
190,,2015-07-02,article,Washington State Reports First U.S. Measles Death in 12 Years,5595c21c7988105cd0859c9c,None,"A previously undetected measles infection was found by an autopsy to be the underlying cause of a Washington state woman's death this spring, marking the first known U.S. fatality from the disease in 12 years, public health officials said on Thursday.",U.S.,,"Washington State Reports First U.S. Measles Death in 12 Years A previously undetected measles infection was found by an autopsy to be the underlying cause of a Washington state woman's death this spring, marking the first known U.S. fatality from the disease in 12 years, public health officials said on Thursday.  ",News
191,,2015-07-01,article,"Give Peas a Chance? Not in My Guacamole, Says Obama",5594635d7988102ce46b861d,None,"Give peas a chance? When it comes to guacamole, no way, says President Barack Obama.",U.S.,Politics,"Give Peas a Chance? Not in My Guacamole, Says Obama Give peas a chance? When it comes to guacamole, no way, says President Barack Obama.  ",News
192,,2015-06-26,article,Hawaii Approves Emergency Ban on Sea Cucumber Harvest,558de89a79881073efa43cb1,None,The Hawaii Board of Land and Natural Resources has approved an emergency ban on the possession of sea cucumbers amid reports that people are harvesting the animals in large quantities for commercial purposes.,U.S.,,Hawaii Approves Emergency Ban on Sea Cucumber Harvest The Hawaii Board of Land and Natural Resources has approved an emergency ban on the possession of sea cucumbers amid reports that people are harvesting the animals in large quantities for commercial purposes.  ,News
193,,2015-06-27,article,"Corrections: June 27, 2015",558e3d7679881073efa43d4e,Summary,"Corrections appearing in print on Saturday, June 27, 2015",Corrections,,"Corrections: June 27, 2015 Corrections appearing in print on Saturday, June 27, 2015  ",Correction
194,,2015-07-03,article,Official Sued in Landmark Marriage Case Reads at Gay Wedding,5596a05c7988105cd0859edd,None,"Ohio's health director, whose refusal to list a gay man as the surviving spouse on a death certificate led to last week's landmark U.S. Supreme Court ruling, has delivered a Bible reading at a gay wedding.",U.S.,,"Official Sued in Landmark Marriage Case Reads at Gay Wedding Ohio's health director, whose refusal to list a gay man as the surviving spouse on a death certificate led to last week's landmark U.S. Supreme Court ruling, has delivered a Bible reading at a gay wedding.  ",News
195,,2015-07-03,article,Thailand's First MERS Case to Leave Hospital,55963dde7988105cd0859daa,None,"An Omani man who became Thailand's first case of Middle East Respiratory Sydnrome (MERS) has made a full recovery and will be discharged from hospital on Friday, Thailand's health minister said.",World,Asia Pacific,"Thailand's First MERS Case to Leave Hospital An Omani man who became Thailand's first case of Middle East Respiratory Sydnrome (MERS) has made a full recovery and will be discharged from hospital on Friday, Thailand's health minister said.  ",News
196,,2015-07-08,article,Blue Bell to Begin Trial Runs at Alabama Plant,559da4e279881032d5272e8d,None,Blue Bell Creameries said Wednesday that it plans test production runs at its Alabama plant as the company inches toward putting its ice cream back on grocery store shelves.,U.S.,,Blue Bell to Begin Trial Runs at Alabama Plant Blue Bell Creameries said Wednesday that it plans test production runs at its Alabama plant as the company inches toward putting its ice cream back on grocery store shelves.  ,News
197,,2015-07-06,article,"'Smell Flowers, Not Smoke': Seattle Curbs Cigarettes in Parks",559acc60798810641cbb8a59,None,"Smoking cigarettes and other tobacco products in Seattle's  parks became illegal on Monday, as the U.S. Pacific Northwest's largest city joined other American metropolises in restricting puffing in public. ",U.S.,,"'Smell Flowers, Not Smoke': Seattle Curbs Cigarettes in Parks Smoking cigarettes and other tobacco products in Seattle's  parks became illegal on Monday, as the U.S. Pacific Northwest's largest city joined other American metropolises in restricting puffing in public.   ",News
198,,2015-07-06,article,Philippines Confirms Second MERS Case,559a482979881040bd95d839,None,The Philippines confirmed a second case of the deadly Middle East Respiratory Syndrome (MERS) corona virus on Monday in a man who showed symptoms after arriving in Manila last month from Dubai.,World,Asia Pacific,Philippines Confirms Second MERS Case The Philippines confirmed a second case of the deadly Middle East Respiratory Syndrome (MERS) corona virus on Monday in a man who showed symptoms after arriving in Manila last month from Dubai.  ,News
199,,2015-06-25,article,Norway Proposes Extending Transgender Rights to Children,558c248079881022f9788a56,None,"Norway's government proposed on Thursday that children as young as seven should be allowed to change their legal gender with parental support, among the lowest ages in the world for transgender rights.",World,Europe,"Norway Proposes Extending Transgender Rights to Children Norway's government proposed on Thursday that children as young as seven should be allowed to change their legal gender with parental support, among the lowest ages in the world for transgender rights.  ",News
200,,2015-07-02,article,Congo and WHO Investigate Possible Ebola Outbreak,55955d927988102ce46b88e2,None,"Health officials in Democratic Republic of Congo are investigating a possible outbreak of Ebola in a village about  270 km (170 miles) northeast of the capital Kinshasa, the government and the World Health Organization (WHO) said on Thursday.",World,Africa,"Congo and WHO Investigate Possible Ebola Outbreak Health officials in Democratic Republic of Congo are investigating a possible outbreak of Ebola in a village about  270 km (170 miles) northeast of the capital Kinshasa, the government and the World Health Organization (WHO) said on Thursday.  ",News
201,,2015-06-30,article,Winds Blow Smoke From Forest Fires in Canada Into Midwest,5592b9f1798810525124d497,None,"A haze blanketed much of the Midwest on Tuesday as strong winds carried smoke from forest fires in Canada thousands of miles to the south, prompting health warnings in at least two states.",U.S.,,"Winds Blow Smoke From Forest Fires in Canada Into Midwest A haze blanketed much of the Midwest on Tuesday as strong winds carried smoke from forest fires in Canada thousands of miles to the south, prompting health warnings in at least two states.  ",News
202,,2015-06-26,article,Zimbabwe Teen Pregnancies Fuel Demand for Illegal Abortions,558d65197988104b6ef05916,None,The death of a 15-year-old Zimbabwean schoolgirl during an apparent botched abortion this month has spurred calls for stronger efforts to prevent teenage pregnancies and unsafe terminations.,World,Africa,Zimbabwe Teen Pregnancies Fuel Demand for Illegal Abortions The death of a 15-year-old Zimbabwean schoolgirl during an apparent botched abortion this month has spurred calls for stronger efforts to prevent teenage pregnancies and unsafe terminations.  ,News
203,,2015-07-07,article,WHO Says Too Few Countries Taxing Tobacco Products Enough,559b92a6798810641cbb8c05,None,"Taxing cigarettes up to 75 percent of their retail price is among the most effective ways to reduce tobacco use, but too few governments levy high enough taxes, according to a World Health Organization global report released Tuesday.",World,Asia Pacific,"WHO Says Too Few Countries Taxing Tobacco Products Enough Taxing cigarettes up to 75 percent of their retail price is among the most effective ways to reduce tobacco use, but too few governments levy high enough taxes, according to a World Health Organization global report released Tuesday.  ",News
204,,2015-07-03,article,Washington Woman's Measles Death Is First in US Since 2003,5596da287988100b789e6707,None,"A woman killed by measles in Washington state had been vaccinated against the disease as a child but succumbed because she had a compromised immune system, a local health official told a TV station.",U.S.,,"Washington Woman's Measles Death Is First in US Since 2003 A woman killed by measles in Washington state had been vaccinated against the disease as a child but succumbed because she had a compromised immune system, a local health official told a TV station.  ",News
205,,2015-07-07,article,Panel: Politics Among Reasons for Botched UN Ebola Response,559bce75798810641cbb8cb6,None,"The Ebola outbreak exposed the U.N. health agency's organizational failings, a panel reported Tuesday &#8212; but it didn't blame any individuals at the World Health Organization for its bungled response last year to the deadly crisis.",Health,,"Panel: Politics Among Reasons for Botched UN Ebola Response The Ebola outbreak exposed the U.N. health agency's organizational failings, a panel reported Tuesday &#8212; but it didn't blame any individuals at the World Health Organization for its bungled response last year to the deadly crisis.  ",News
206,,2015-06-30,article,FDA Weighs New Restrictions on Liquid Nicotine Products,5592adf6798810525124d469,None,Federal health officials are considering whether to require new warnings and child-resistant packaging on liquid nicotine formulas used with e-cigarettes and other emerging tobacco products.,U.S.,Politics,FDA Weighs New Restrictions on Liquid Nicotine Products Federal health officials are considering whether to require new warnings and child-resistant packaging on liquid nicotine formulas used with e-cigarettes and other emerging tobacco products.  ,News
207,,2015-06-30,article,Liberia Records Ebola Death Despite Being Declared Virus-Free,55924c30798810525124d314,None,"A Liberian teenager has died of Ebola, more than seven weeks after the west African country was declared free of the virus, a government minister said on Tuesday.",World,Africa,"Liberia Records Ebola Death Despite Being Declared Virus-Free A Liberian teenager has died of Ebola, more than seven weeks after the west African country was declared free of the virus, a government minister said on Tuesday.  ",News
208,,2015-06-25,article,"U.S. Top Court Backs Obamacare, President Says It's Here to Stay",558c0dfa79881022f97889d7,None,"The U.S. Supreme Court on Thursday rejected a conservative legal challenge that could have doomed President Barack Obama's healthcare law, upholding nationwide tax subsidies crucial to his signature domestic policy achievement.",U.S.,Politics,"U.S. Top Court Backs Obamacare, President Says It's Here to Stay The U.S. Supreme Court on Thursday rejected a conservative legal challenge that could have doomed President Barack Obama's healthcare law, upholding nationwide tax subsidies crucial to his signature domestic policy achievement.  ",News
209,,2015-06-25,article,VA Says It Faces $2.5B Budget Shortfall a Year After Scandal,558c211c79881022f9788a3e,None,"The Department of Veterans Affairs said Thursday it faces a budget shortfall of more than $2.5 billion, mainly because of increased demand by veterans for health care, including new life-saving treatments for Hepatitis C.",U.S.,Politics,"VA Says It Faces $2.5B Budget Shortfall a Year After Scandal The Department of Veterans Affairs said Thursday it faces a budget shortfall of more than $2.5 billion, mainly because of increased demand by veterans for health care, including new life-saving treatments for Hepatitis C.  ",News
210,,2015-06-25,article,Republicans to Fight Obamacare Through Election Campaign Despite Ruling,558c28037988104b6ef0557a,None,"Republicans will keep attacking Obamacare in the U.S. Congress and on the presidential election campaign trail to energize right-wing voters and raise money, but analysts said there was little chance of the healthcare law being rolled back before 2017 now that the Supreme Court has again validated it.",U.S.,Politics,"Republicans to Fight Obamacare Through Election Campaign Despite Ruling Republicans will keep attacking Obamacare in the U.S. Congress and on the presidential election campaign trail to energize right-wing voters and raise money, but analysts said there was little chance of the healthcare law being rolled back before 2017 now that the Supreme Court has again validated it.  ",News
211,,2015-07-09,article,Ex-Doc in Vegas Hepatitis C Spread Sentenced in Federal Case,559ec6097988105cb70f32a9,None,A federal judge had scathing words for a once-prominent Las Vegas doctor he sentenced to almost six years and ordered to repay $2.2 million to insurance firms and the government in a fraud case arising from the largest medical office hepatitis C outbreak in Nevada history.,U.S.,,Ex-Doc in Vegas Hepatitis C Spread Sentenced in Federal Case A federal judge had scathing words for a once-prominent Las Vegas doctor he sentenced to almost six years and ordered to repay $2.2 million to insurance firms and the government in a fraud case arising from the largest medical office hepatitis C outbreak in Nevada history.  ,News
212,,2015-07-01,article,Obama Pushes State Medicaid Expansion in Healthcare Hub Nashville,559436fc7988102ce46b8569,None,"Fresh from another Supreme Court validation of his landmark healthcare law, President Barack Obama visited healthcare hub Nashville, Tennessee on Wednesday to push state governments to expand the Medicaid health program for the poor. ",U.S.,Politics,"Obama Pushes State Medicaid Expansion in Healthcare Hub Nashville Fresh from another Supreme Court validation of his landmark healthcare law, President Barack Obama visited healthcare hub Nashville, Tennessee on Wednesday to push state governments to expand the Medicaid health program for the poor.   ",News
213,,2015-06-29,article,Drugmakers Warn Greek Medicine Supply 'May Be in Jeopardy',5591496d79881030910bfb19,None,"Drugmakers said on Monday they would continue to ship medicines to Greece in coming weeks, despite mounting unpaid bills, but warned supplies could be in jeopardy if Europe did not take emergency action.",Business Day,,"Drugmakers Warn Greek Medicine Supply 'May Be in Jeopardy' Drugmakers said on Monday they would continue to ship medicines to Greece in coming weeks, despite mounting unpaid bills, but warned supplies could be in jeopardy if Europe did not take emergency action.  ",News
214,,2015-06-25,article,More Challenges to Obama Healthcare Law Percolating,558c39947988104b6ef055c0,None,"The U.S. Supreme Court on Thursday upheld tax subsidies crucial to President Barack Obama's healthcare law, but several other challenges to the 2010 statute are making their way up through the courts.",U.S.,Politics,"More Challenges to Obama Healthcare Law Percolating The U.S. Supreme Court on Thursday upheld tax subsidies crucial to President Barack Obama's healthcare law, but several other challenges to the 2010 statute are making their way up through the courts.  ",News
215,,2015-06-25,article,"U.N. Council, Aid Chief Urge More Shipments to Yemen Amid Famine Threat",558c5ab07988104b6ef0562c,None,"The United Nations Security Council and U.N. aid chief Stephen O'Brien on Thursday pushed for more aid and commercial access to Yemen, where a near total blockade by Saudi Arabia has slowed shipments to the war-torn Arabian Peninsula country to a trickle.",World,Middle East,"U.N. Council, Aid Chief Urge More Shipments to Yemen Amid Famine Threat The United Nations Security Council and U.N. aid chief Stephen O'Brien on Thursday pushed for more aid and commercial access to Yemen, where a near total blockade by Saudi Arabia has slowed shipments to the war-torn Arabian Peninsula country to a trickle.  ",News
216,South Korea passes legislation authorizing prison terms for individuals who lie about or hide their potential exposure to Middle East respiratory syndrome; there have been 181 confirmed cases of MERS in South Korea in past month.,2015-06-27,article,"After MERS, South Korea Authorizes Prison for Quarantine Scofflaws",558d35fe7988104b6ef0587f,Foreign,"A new law, effective in six months, will allow up to two years’ incarceration for people who lie about their possible exposure to an infectious disease.",World,Asia Pacific,"After MERS, South Korea Authorizes Prison for Quarantine Scofflaws A new law, effective in six months, will allow up to two years’ incarceration for people who lie about their possible exposure to an infectious disease. South Korea passes legislation authorizing prison terms for individuals who lie about or hide their potential exposure to Middle East respiratory syndrome; there have been 181 confirmed cases of MERS in South Korea in past month.",News
217,,2015-06-29,article,Conflicts Rob 30 Million Children of Education: Norwegian PM,55918ced798810525124d141,None,"Armed conflicts deprive about 30 million children of education worldwide and governments need to step up investments to make schools safer, partly by widening use of the Internet, Norway's Prime Minister Erna Solberg said on Monday.",World,Africa,"Conflicts Rob 30 Million Children of Education: Norwegian PM Armed conflicts deprive about 30 million children of education worldwide and governments need to step up investments to make schools safer, partly by widening use of the Internet, Norway's Prime Minister Erna Solberg said on Monday.  ",News
218,,2015-07-07,article,California Assisted Suicide Bill Stalls Before Committee,559c3ccc7988100c02d0f73c,None,"A contentious physician-assisted suicide bill that would allow some terminally ill patients in California to legally obtain medication to end their lives has stalled, state lawmakers said on Tuesday, amid staunch opposition from religious leaders.",U.S.,,"California Assisted Suicide Bill Stalls Before Committee A contentious physician-assisted suicide bill that would allow some terminally ill patients in California to legally obtain medication to end their lives has stalled, state lawmakers said on Tuesday, amid staunch opposition from religious leaders.  ",News
219,,2015-06-29,article,"New York Formalizes Ban on Fracking, Ending 7-Year Review",55919352798810525124d161,None,"New York formalized its ban on high-volume hydraulic fracturing for natural gas on Monday, concluding a seven-year environmental and health review that drew a record number of public comments.",U.S.,,"New York Formalizes Ban on Fracking, Ending 7-Year Review New York formalized its ban on high-volume hydraulic fracturing for natural gas on Monday, concluding a seven-year environmental and health review that drew a record number of public comments.  ",News
220,,2015-07-05,article,"Lisa Dacey,  Jennifer Snook",5598af517988102a14155a3b,Society,"The couple was married at Cornerstone Sonoma, an events space in Sonoma, Calif.",Fashion & Style,Weddings,"Lisa Dacey,  Jennifer Snook The couple was married at Cornerstone Sonoma, an events space in Sonoma, Calif.  ",News
221,Three new cases of Ebola emerge in Liberia nearly two months after country was declared free of deadly virus.,2015-07-03,article,Liberia Reports New Cases of Ebola,5595c7327988105cd0859caf,Foreign,"Three cases have emerged in the country since it was declared free of the virus on May 9, highlighting the continuing threat of viral outbreaks in West Africa.",World,Africa,"Liberia Reports New Cases of Ebola Three cases have emerged in the country since it was declared free of the virus on May 9, highlighting the continuing threat of viral outbreaks in West Africa. Three new cases of Ebola emerge in Liberia nearly two months after country was declared free of deadly virus.",News
222,,2015-06-30,article,"Bulldozer Gets Buried in Sand at Gravel Site, Killing Worker",55930f0079881079aa4b5323,None,"Firefighters say a bulldozer has been buried by an ""avalanche"" of sand at a Massachusetts gravel site, killing a worker.",U.S.,,"Bulldozer Gets Buried in Sand at Gravel Site, Killing Worker Firefighters say a bulldozer has been buried by an ""avalanche"" of sand at a Massachusetts gravel site, killing a worker.  ",News
223,,2015-06-30,article,Arrest Order Issued for Vice President of Honduran Congress,55935d0179881079aa4b53f7,None,Honduras' Supreme Court has ordered the arrest of the vice president of Congress and 15 other people accused of defrauding the country's health care system in a corruption scandal that has sparked large street protests.,World,Americas,Arrest Order Issued for Vice President of Honduran Congress Honduras' Supreme Court has ordered the arrest of the vice president of Congress and 15 other people accused of defrauding the country's health care system in a corruption scandal that has sparked large street protests.  ,News
224,,2015-07-09,article,Honduran Opposition Asks International Help on Corruption,559ef2477988105cb70f337f,None,Leaders of Honduras' four opposition parties say they support the creation of an international commission to help the country's judicial system root out corruption.,World,Americas,Honduran Opposition Asks International Help on Corruption Leaders of Honduras' four opposition parties say they support the creation of an international commission to help the country's judicial system root out corruption.  ,News
225,Fierce religious opposition prompts California lawmakers to abandon legislation that would have allowed terminally ill patients to end their lives legally.,2015-07-08,article,California: Suicide Bill Dropped ,559c8c7d7988100c02d0f7f5,National,California lawmakers on Tuesday dropped efforts to allow terminally ill patients to legally end their lives.,U.S.,,California: Suicide Bill Dropped  California lawmakers on Tuesday dropped efforts to allow terminally ill patients to legally end their lives. Fierce religious opposition prompts California lawmakers to abandon legislation that would have allowed terminally ill patients to end their lives legally.,Brief
