,abstract,date,doctype,headline,id,news_desk,paragraph,section,subsection,text,type
267,,2015-04-10,article,3 Dolphins Rescued After Large Group Strands on Japan Coast,5527afa57988100ca6d45288,None,"About 150 dolphins beached themselves and became stranded on Japan's northeastern coast, but frantic rescue efforts Friday saved just a few of them.",World,Asia Pacific,"3 Dolphins Rescued After Large Group Strands on Japan Coast About 150 dolphins beached themselves and became stranded on Japan's northeastern coast, but frantic rescue efforts Friday saved just a few of them.  ",News
268,,2015-04-10,article,Pennsylvania: Terror Suspect Held After Threats Cited ,552745837988100ca6d45173,National,"An associate of a Philadelphia woman charged in a plot to join the Islamic State militant group pledged to avenge her arrest, a federal prosecutor said.",U.S.,,"Pennsylvania: Terror Suspect Held After Threats Cited  An associate of a Philadelphia woman charged in a plot to join the Islamic State militant group pledged to avenge her arrest, a federal prosecutor said.  ",Brief
269,,2015-04-19,article,"Paid Notice: Deaths  ENGLISH, MARY C.",553da66f7988102282b119e2,Classified,"ENGLISH--Mary C.,(born January 15, 1914) passed away peacefully at her home on April 15, 2015. Daughter of Michael Joseph and Mary Elizabeth English. Sister of Catherine A (English) Kerry, John P, Matthew P, Joseph A English and Genevieve T (English) Fitzsimons, all of whom predeceased Mary. Beloved Aunt to John and Robert English, Lynne Marie (English) O'Connor, and Richard, Bernard, Michael and Dennis FitzSimons. Mary had a life of service that spanned over 101 years. From the death of her own father in 1931, she became a significant support of her family. She had a successful business career and retired after 25 years as an Executive Administrative Assistant at Time Incorporated. The more important aspect of her life was the support and care that she provided to her immediate family in sickness and in health. From 1985 on, Mary shared life in her apartment with her sister, Genevieve, as the last members of their generation of the English family. Mary was small in stature, but an absolute tower of strength and self-discipline. She is loved and will be missed. Mass of Christian Burial will be celebrated at St. Joan of Arc R.C. Church, Jackson Heights, NY at 10:30am, Monday, April 20. The family asks for your prayers in Memory of this wonderful person who was a constant source of love and support to her family. 1/3",Paid Death Notices,,"Paid Notice: Deaths  ENGLISH, MARY C. ENGLISH--Mary C.,(born January 15, 1914) passed away peacefully at her home on April 15, 2015. Daughter of Michael Joseph and Mary Elizabeth English. Sister of Catherine A (English) Kerry, John P, Matthew P, Joseph A English and Genevieve T (English) Fitzsimons, all of whom predeceased Mary. Beloved Aunt to John and Robert English, Lynne Marie (English) O'Connor, and Richard, Bernard, Michael and Dennis FitzSimons. Mary had a life of service that spanned over 101 years. From the death of her own father in 1931, she became a significant support of her family. She had a successful business career and retired after 25 years as an Executive Administrative Assistant at Time Incorporated. The more important aspect of her life was the support and care that she provided to her immediate family in sickness and in health. From 1985 on, Mary shared life in her apartment with her sister, Genevieve, as the last members of their generation of the English family. Mary was small in stature, but an absolute tower of strength and self-discipline. She is loved and will be missed. Mass of Christian Burial will be celebrated at St. Joan of Arc R.C. Church, Jackson Heights, NY at 10:30am, Monday, April 20. The family asks for your prayers in Memory of this wonderful person who was a constant source of love and support to her family. 1/3  ",Paid Death Notice
270,,2015-04-19,article,"Paid Notice: Deaths  ENGLISH, MARY C.",553da66f7988102282b119e2,Classified,"ENGLISH--Mary C.,(born January 15, 1914) passed away peacefully at her home on April 15, 2015. Daughter of Michael Joseph and Mary Elizabeth English. Sister of Catherine A (English) Kerry, John P, Matthew P, Joseph A English and Genevieve T (English) Fitzsimons, all of whom predeceased Mary. Beloved Aunt to John and Robert English, Lynne Marie (English) O'Connor, and Richard, Bernard, Michael and Dennis FitzSimons. Mary had a life of service that spanned over 101 years. From the death of her own father in 1931, she became a significant support of her family. She had a successful business career and retired after 25 years as an Executive Administrative Assistant at Time Incorporated. The more important aspect of her life was the support and care that she provided to her immediate family in sickness and in health. From 1985 on, Mary shared life in her apartment with her sister, Genevieve, as the last members of their generation of the English family. Mary was small in stature, but an absolute tower of strength and self-discipline. She is loved and will be missed. Mass of Christian Burial will be celebrated at St. Joan of Arc R.C. Church, Jackson Heights, NY at 10:30am, Monday, April 20. The family asks for your prayers in Memory of this wonderful person who was a constant source of love and support to her family. 1/3",Paid Death Notices,,"Paid Notice: Deaths  ENGLISH, MARY C. ENGLISH--Mary C.,(born January 15, 1914) passed away peacefully at her home on April 15, 2015. Daughter of Michael Joseph and Mary Elizabeth English. Sister of Catherine A (English) Kerry, John P, Matthew P, Joseph A English and Genevieve T (English) Fitzsimons, all of whom predeceased Mary. Beloved Aunt to John and Robert English, Lynne Marie (English) O'Connor, and Richard, Bernard, Michael and Dennis FitzSimons. Mary had a life of service that spanned over 101 years. From the death of her own father in 1931, she became a significant support of her family. She had a successful business career and retired after 25 years as an Executive Administrative Assistant at Time Incorporated. The more important aspect of her life was the support and care that she provided to her immediate family in sickness and in health. From 1985 on, Mary shared life in her apartment with her sister, Genevieve, as the last members of their generation of the English family. Mary was small in stature, but an absolute tower of strength and self-discipline. She is loved and will be missed. Mass of Christian Burial will be celebrated at St. Joan of Arc R.C. Church, Jackson Heights, NY at 10:30am, Monday, April 20. The family asks for your prayers in Memory of this wonderful person who was a constant source of love and support to her family. 1/3  ",Paid Death Notice
271,,2015-04-19,article,"Paid Notice: Deaths  O'DONNELL, NANCY LINDSAY (PULLEN)",553da67f7988102282b119e7,Classified,"O'DONNELL--Nancy Lindsay (Pullen). Nancy was born March 23, 1958 in Richmond, VA. Nancy did undergrad at William & Mary, North Carolina, and Golden Gate University. She earned her law degree at the University of California at Boalt Hall. Nancy also received a Masters Degree from the Harvard School of Public Health. She earned her nursing credentials from Winchester Hospital. Nancy, also known as Shushu, had a strong thirst for knowledge that formal education could not quench. Nancy loved music and was an award winning pianist in high school. Her musical palette ran the gamut from Boz Scaggs, Puccini, Marina and the Diamonds. Nancy was a loyal friend to both humans and felines. A better person did not exist. She loved reading, and had a warm, engaging singing voice. Nancy was married two decades to Brian M. O'Donnell of Boston, MA. He is devastated. She was predeceased by her father, John; mother, Lois (Morrison), and her beloved brother William. Services will be private and very sad. Sic Gorgians allos subjectatos nunc. ""We gladly feast on those who would subdue us."" 1/3",Paid Death Notices,,"Paid Notice: Deaths  O'DONNELL, NANCY LINDSAY (PULLEN) O'DONNELL--Nancy Lindsay (Pullen). Nancy was born March 23, 1958 in Richmond, VA. Nancy did undergrad at William & Mary, North Carolina, and Golden Gate University. She earned her law degree at the University of California at Boalt Hall. Nancy also received a Masters Degree from the Harvard School of Public Health. She earned her nursing credentials from Winchester Hospital. Nancy, also known as Shushu, had a strong thirst for knowledge that formal education could not quench. Nancy loved music and was an award winning pianist in high school. Her musical palette ran the gamut from Boz Scaggs, Puccini, Marina and the Diamonds. Nancy was a loyal friend to both humans and felines. A better person did not exist. She loved reading, and had a warm, engaging singing voice. Nancy was married two decades to Brian M. O'Donnell of Boston, MA. He is devastated. She was predeceased by her father, John; mother, Lois (Morrison), and her beloved brother William. Services will be private and very sad. Sic Gorgians allos subjectatos nunc. ""We gladly feast on those who would subdue us."" 1/3  ",Paid Death Notice
272,,2015-04-18,article,"Paid Notice: Deaths  ENGLISH, MARY ",55336e957988101402f8c3dd,Classified,"<!-- MARY ENGLISH -->ENGLISH--Mary C., (born January 15, 1914) passed away peacefully at her home on April 15, 2015. Daughter of Michael Joseph and Mary Elizabeth English. Sister of Catherine A (English) Kerry, John P, Matthew P, Joseph A English and Genevieve T (English) Fitzsimons, all of whom predeceased Mary. Beloved Aunt to John and Robert English, Lynne Marie (English) O'Connor, and Richard, Bernard, Michael and Dennis FitzSimons. Mary had a life of service that spanned over 101 years. From the death of her own father in 1931, she became a significant support of her family. She had a successful business career and retired after 25 years as an Executive Administrative Assistant at Time Incorporated. The more important aspect of her life was the support and care that she provided to her immediate family in sickness and in health. From 1985 on, Mary shared life in her apartment with her sister, Genevieve, as the last members of their generation of the English family. Mary was small in stature, but an absolute tower of strength and self-discipline. She is loved and will be missed. Mass of Christian Burial will be celebrated at St. Joan of Arc R.C. Church, Jackson Heights, NY at 10:30am, Monday, April 20. The family asks for your prayers in Memory of this wonderful person who was a constant source of love and support to her family.<br/><br/><br><br>
 ",Paid Death Notices,,"Paid Notice: Deaths  ENGLISH, MARY  <!-- MARY ENGLISH -->ENGLISH--Mary C., (born January 15, 1914) passed away peacefully at her home on April 15, 2015. Daughter of Michael Joseph and Mary Elizabeth English. Sister of Catherine A (English) Kerry, John P, Matthew P, Joseph A English and Genevieve T (English) Fitzsimons, all of whom predeceased Mary. Beloved Aunt to John and Robert English, Lynne Marie (English) O'Connor, and Richard, Bernard, Michael and Dennis FitzSimons. Mary had a life of service that spanned over 101 years. From the death of her own father in 1931, she became a significant support of her family. She had a successful business career and retired after 25 years as an Executive Administrative Assistant at Time Incorporated. The more important aspect of her life was the support and care that she provided to her immediate family in sickness and in health. From 1985 on, Mary shared life in her apartment with her sister, Genevieve, as the last members of their generation of the English family. Mary was small in stature, but an absolute tower of strength and self-discipline. She is loved and will be missed. Mass of Christian Burial will be celebrated at St. Joan of Arc R.C. Church, Jackson Heights, NY at 10:30am, Monday, April 20. The family asks for your prayers in Memory of this wonderful person who was a constant source of love and support to her family.<br/><br/><br><br>
   ",Paid Death Notice
273,"Joe Nocera Op-Ed column asserts Centers for Disease Control and Prevention's 2015 National Youth Tobacco Survey, in reporting tripling of e-cigarette use among teens over one year, masks more significant news that combustible cigarette use has dropped to 9.2 percent; holds decline is most likely due to rise in e-cigarettes, which are far less damaging to one's health; says report, in equating combustible and e-cigarette use, does disservice to public health.",2015-04-18,article,Peering Through the Haze,5531b71879881067343c70af,Editorial,"An annual study of young people&#8217;s smoking habits gives us reasons for optimism, not alarm.",Opinion,,"Peering Through the Haze An annual study of young people&#8217;s smoking habits gives us reasons for optimism, not alarm. Joe Nocera Op-Ed column asserts Centers for Disease Control and Prevention's 2015 National Youth Tobacco Survey, in reporting tripling of e-cigarette use among teens over one year, masks more significant news that combustible cigarette use has dropped to 9.2 percent; holds decline is most likely due to rise in e-cigarettes, which are far less damaging to one's health; says report, in equating combustible and e-cigarette use, does disservice to public health.",Op-Ed
274,,2015-04-09,article,Maine Woman Sentenced to 37 Years for Suffocating Toddler,5526e5397988100ca6d45036,None,A Maine woman was sentenced to 37 years in prison on Thursday for killing her 2-year-old daughter by giving her allergy medicine and then covering her mouth and nose with duct tape and a blanket.,U.S.,,Maine Woman Sentenced to 37 Years for Suffocating Toddler A Maine woman was sentenced to 37 years in prison on Thursday for killing her 2-year-old daughter by giving her allergy medicine and then covering her mouth and nose with duct tape and a blanket.  ,News
275,,2015-04-18,article,"Paid Notice: Deaths  O'DONNELL, NANCY ",55336e977988101402f8c3e9,Classified,"<!-- NANCY ODONNELL -->O'DONNELL--Nancy Lindsay (Pullen). Nancy was born March 23, 1958 in Richmond, VA. Nancy did undergrad at William & Mary, North Carolina, and Golden Gate University. She earned her law degree at the University of California at Boalt Hall. Nancy also received a Masters Degree from the Harvard School of Public Health. She earned her nursing credentials from Winchester Hospital. Nancy, also known as Shushu, had a strong thirst for knowledge that formal education could not quench. Nancy loved music and was an award winning pianist in high school. Her musical palette ran the gamut from Boz Scaggs, Puccini, Marina and the Diamonds. Nancy was a loyal friend to both humans and felines. A better person did not exist. She loved reading, and had a warm, engaging singing voice. Nancy was married two decades to Brian M. O'Donnell of Boston, MA. He is devastated. She was predeceased by her father, John; mother, Lois (Morrison), and her beloved brother William. Services will be private and very sad. Sic Gorgians allos subjectatos nunc. ""We gladly feast on those who would subdue us.""<br/><br/><br><br>
 ",Paid Death Notices,,"Paid Notice: Deaths  O'DONNELL, NANCY  <!-- NANCY ODONNELL -->O'DONNELL--Nancy Lindsay (Pullen). Nancy was born March 23, 1958 in Richmond, VA. Nancy did undergrad at William & Mary, North Carolina, and Golden Gate University. She earned her law degree at the University of California at Boalt Hall. Nancy also received a Masters Degree from the Harvard School of Public Health. She earned her nursing credentials from Winchester Hospital. Nancy, also known as Shushu, had a strong thirst for knowledge that formal education could not quench. Nancy loved music and was an award winning pianist in high school. Her musical palette ran the gamut from Boz Scaggs, Puccini, Marina and the Diamonds. Nancy was a loyal friend to both humans and felines. A better person did not exist. She loved reading, and had a warm, engaging singing voice. Nancy was married two decades to Brian M. O'Donnell of Boston, MA. He is devastated. She was predeceased by her father, John; mother, Lois (Morrison), and her beloved brother William. Services will be private and very sad. Sic Gorgians allos subjectatos nunc. ""We gladly feast on those who would subdue us.""<br/><br/><br><br>
   ",Paid Death Notice
276,,2015-04-18,article,Ohio Woman's Search for Birth Mother Leads to Co-Worker,553302f17988101402f8c34b,None,A 38-year-old woman's quest to find her birth mother ended in a surprising place &#8212; the company where she works.,U.S.,,Ohio Woman's Search for Birth Mother Leads to Co-Worker A 38-year-old woman's quest to find her birth mother ended in a surprising place &#8212; the company where she works.  ,News
277,Congress has been long contorting itself in all kinds of uncomfortable positions as lawmakers struggle to bridge partisan divides.,2015-04-14,blogpost,A Congressional Delegation of the Downward-Facing Dog,552d1099798810155ad44d6e,,,false,false,A Congressional Delegation of the Downward-Facing Dog   Congress has been long contorting itself in all kinds of uncomfortable positions as lawmakers struggle to bridge partisan divides.,Blog
278,,2015-04-13,article,"Siberian Fires Sweep Through Villages, Kill 15",552b730d798810756aa8f822,None,"Out-of-control agricultural fires have killed at least 15 people, injured hundreds more and destroyed or damaged more than 1,000 homes in Siberia, authorities said on Monday.",World,Europe,"Siberian Fires Sweep Through Villages, Kill 15 Out-of-control agricultural fires have killed at least 15 people, injured hundreds more and destroyed or damaged more than 1,000 homes in Siberia, authorities said on Monday.  ",News
279,,2015-04-10,article,Russian Middle Class Slowly Stirred to Action by Economic Crisis,5527b3d87988100ca6d45294,None,It was when her nine-year-old son said he wanted to be ill to keep her home that Ekaterina Chatskaya knew the cuts at her Moscow clinic had gone too far and she was working too many hours.,World,Europe,Russian Middle Class Slowly Stirred to Action by Economic Crisis It was when her nine-year-old son said he wanted to be ill to keep her home that Ekaterina Chatskaya knew the cuts at her Moscow clinic had gone too far and she was working too many hours.  ,News
280,,2015-04-07,article,Kansas Becomes First State to Ban a Second Trimester Abortion Procedure,552466ad7988102f94b8c2d1,None,"Kansas became the first state to ban a common second trimester abortion procedure when Governor Sam Brownback, a Republican, on Tuesday signed into a law an act to halt what lawmakers said are ""dismemberment abortions.""",U.S.,,"Kansas Becomes First State to Ban a Second Trimester Abortion Procedure Kansas became the first state to ban a common second trimester abortion procedure when Governor Sam Brownback, a Republican, on Tuesday signed into a law an act to halt what lawmakers said are ""dismemberment abortions.""  ",News
281,Paternalism has its place.,2015-04-06,blogpost,The Fiscal Future I: The Hyperbolic Case for Bigger Government,5522c8da79881007fa2a3bcc,OpEd,,Opinion,,The Fiscal Future I: The Hyperbolic Case for Bigger Government   Paternalism has its place.,Blog
282,,2015-04-15,article,Set of All-Girl Quintuplets Born at Texas Hospital,552e93317988107a4d3c3cdd,None,"A Houston woman gave birth to five girls in four minutes by cesarean section last week and all are doing well, a Texas hospital said.",U.S.,,"Set of All-Girl Quintuplets Born at Texas Hospital A Houston woman gave birth to five girls in four minutes by cesarean section last week and all are doing well, a Texas hospital said.  ",News
283,,2015-04-13,article,Housing for the Homeless,552b6e64798810756aa8f81a,Letters,"Arnold S. Cohen of the Partnership for the Homeless writes that &#8220;a change in approach is long overdue, where we focus on housing and not shelter.&#8221;",Opinion,,"Housing for the Homeless Arnold S. Cohen of the Partnership for the Homeless writes that &#8220;a change in approach is long overdue, where we focus on housing and not shelter.&#8221;  ",Letter
284,,2015-04-12,article,"Whitney Cunningham, Jordon Giancoli",5529f1517988105c09d479bb,Society,"The bride works at the Christie’s auction house, and the groom is with an investment firm.",Fashion & Style,Weddings,"Whitney Cunningham, Jordon Giancoli The bride works at the Christie’s auction house, and the groom is with an investment firm.  ",News
285,,2015-04-12,article,Olivia Martinez and Benjamin Gallagher,5529f14f7988105c09d479b4,Society,The bride is a research coordinator in the department of population health at the NYU School of Medicine; the groom is a medical student at Columbia.,Fashion & Style,Weddings,Olivia Martinez and Benjamin Gallagher The bride is a research coordinator in the department of population health at the NYU School of Medicine; the groom is a medical student at Columbia.  ,News
286,,2015-04-19,article,Patricia Peter and Henry Park,55332bd87988101402f8c39b,Society,The couple both received medical degrees at Yale.,Fashion & Style,Weddings,Patricia Peter and Henry Park The couple both received medical degrees at Yale.  ,News
287,,2015-04-13,article,Kansas Abortion Law,552b6e6a798810756aa8f81c,Letters,A professor of reproductive health argues that an abortion method outlawed in Kansas is safer and less stressful than the alternatives.,Opinion,,Kansas Abortion Law A professor of reproductive health argues that an abortion method outlawed in Kansas is safer and less stressful than the alternatives.  ,Letter
288,,2015-04-12,article,"Paid Notice: Deaths  VAN HOUTEN, ERSKINE BLAUVELT JR.",55346be17988102a708bf768,Classified,"VAN HOUTEN--Erskine Blauvelt Jr.,90, of Richmond, VA, died on April 9, 2015 after experiencing declining health. He was born to Erskine Blauvelt and Sarah Margaret MacLeod van Houten on November 25, 1924 in Nyack, NY. He was preceded in death by his first wife, Harriet Zahner van Houten; and his second wife, Harriet Craigie Hotchkiss van Houten. He is survived by his daughter, Dr. Margaret V. Blanchard; his grandchildren, Anne Lawton Blanchard and Thomas MacLeod Blanchard; and his sister, Elizabeth Sprague and her husband, David. Also surviving are his stepchildren, Charles A. Hotchkiss, Carter W. Hotchkiss and Nelle P. Hotchkiss. Erskine was very fond of his niece and nephews, Susan MacGregor, Lawrence and Gordon Sprague. A memorial service will be held 2:30pm, Tuesday, April 14, at Saint Stephen's Episcopal Church, Richmond, Va. Burial in Hollywood Cemetery will be private. In lieu of flowers, contributions may be made to Deerfield Academy, the Richmond Council of the Navy League of the United States or Saint Stephen's Episcopal Church. 1/3",Paid Death Notices,,"Paid Notice: Deaths  VAN HOUTEN, ERSKINE BLAUVELT JR. VAN HOUTEN--Erskine Blauvelt Jr.,90, of Richmond, VA, died on April 9, 2015 after experiencing declining health. He was born to Erskine Blauvelt and Sarah Margaret MacLeod van Houten on November 25, 1924 in Nyack, NY. He was preceded in death by his first wife, Harriet Zahner van Houten; and his second wife, Harriet Craigie Hotchkiss van Houten. He is survived by his daughter, Dr. Margaret V. Blanchard; his grandchildren, Anne Lawton Blanchard and Thomas MacLeod Blanchard; and his sister, Elizabeth Sprague and her husband, David. Also surviving are his stepchildren, Charles A. Hotchkiss, Carter W. Hotchkiss and Nelle P. Hotchkiss. Erskine was very fond of his niece and nephews, Susan MacGregor, Lawrence and Gordon Sprague. A memorial service will be held 2:30pm, Tuesday, April 14, at Saint Stephen's Episcopal Church, Richmond, Va. Burial in Hollywood Cemetery will be private. In lieu of flowers, contributions may be made to Deerfield Academy, the Richmond Council of the Navy League of the United States or Saint Stephen's Episcopal Church. 1/3  ",Paid Death Notice
289,,2015-04-18,article,Teenage Pressures and Suicide Risks ,5531a95579881067343c708f,Letters,Readers respond to a column by Frank Bruni.,Opinion,,Teenage Pressures and Suicide Risks  Readers respond to a column by Frank Bruni.  ,Letter
290,,2015-04-14,article,Guam Attorney General Orders Gay Marriage to Move Forward,552dde8079881041e9d0b11e,None,"Guam's attorney general directed officials to immediately begin processing same-sex marriage applications Wednesday, putting the island on course to be the first U.S. territory to allow gay nuptials.",World,,"Guam Attorney General Orders Gay Marriage to Move Forward Guam's attorney general directed officials to immediately begin processing same-sex marriage applications Wednesday, putting the island on course to be the first U.S. territory to allow gay nuptials.  ",News
291,"Institute for Supply Management reports its services index dropped to 56.5 in March, from 56.9 in February, indicating slightly slower expansion of service companies across country.",2015-04-07,article,I.S.M. Services Index Shows Slightly Slower Growth in March,5522c08279881007fa2a3bb4,Business,"The Institute for Supply Management said a measure of sales fell in March, but hiring and orders rose, suggesting future growth.",Business Day,Economy,"I.S.M. Services Index Shows Slightly Slower Growth in March The Institute for Supply Management said a measure of sales fell in March, but hiring and orders rose, suggesting future growth. Institute for Supply Management reports its services index dropped to 56.5 in March, from 56.9 in February, indicating slightly slower expansion of service companies across country.",News
292,,2015-04-10,article,"Brazil Police Arrest 3 Ex-Congressmen, Broaden Corruption Probe",5527afa87988100ca6d45289,None,"Brazilian police arrested three former congressmen on Friday, broadening their corruption investigation beyond state-run oil firm Petrobras to state lender Caixa Economica Federal and the federal health ministry.",World,Americas,"Brazil Police Arrest 3 Ex-Congressmen, Broaden Corruption Probe Brazilian police arrested three former congressmen on Friday, broadening their corruption investigation beyond state-run oil firm Petrobras to state lender Caixa Economica Federal and the federal health ministry.  ",News
293,,2015-04-14,article,Clearing the Air in Paris,552b9724798810756aa8f885,Editorial,"Through new rules and generous incentives, the government is seeking to slash the number of polluting diesel vehicles.",Opinion,,"Clearing the Air in Paris Through new rules and generous incentives, the government is seeking to slash the number of polluting diesel vehicles.  ",Editorial
294,"Hillary Rodham Clinton loved the questions she got from small-business owners in Norwalk, Iowa, but she was less enthused with the questions asked by reporters.",2015-04-15,blogpost,Clinton&#8217;s Enthusiasm for Questions Depends on Who&#8217;s Asking,552ed9097988107a4d3c3df4,,,false,false,"Clinton&#8217;s Enthusiasm for Questions Depends on Who&#8217;s Asking   Hillary Rodham Clinton loved the questions she got from small-business owners in Norwalk, Iowa, but she was less enthused with the questions asked by reporters.",Blog
295,,2015-04-08,article,Guam Rejects Lesbian Couple's Marriage License Application,5524d7497988102f94b8c3cf,None,Guam on Wednesday rejected a marriage license application from the first-same sex couple to apply for the document in the U.S. territory.,World,,Guam Rejects Lesbian Couple's Marriage License Application Guam on Wednesday rejected a marriage license application from the first-same sex couple to apply for the document in the U.S. territory.  ,News
296,,2015-04-17,article,U.N. Launches Near-$275 Million Humanitarian Appeal for Yemen,5530c1827988102e3082af99,None,"The United Nations launched an appeal on Friday for almost $275 million (183 million pounds) to aid 7.5 million people in Yemen over the next three months, as fighting intensifies in the south and air strikes pound 18 of Yemen's 22 provinces.",World,Middle East,"U.N. Launches Near-$275 Million Humanitarian Appeal for Yemen The United Nations launched an appeal on Friday for almost $275 million (183 million pounds) to aid 7.5 million people in Yemen over the next three months, as fighting intensifies in the south and air strikes pound 18 of Yemen's 22 provinces.  ",News
297,,2015-04-16,article,Study: Many Medicare Cataract Patients Given Needless Tests,552fb38c7988107a4d3c406f,None,"Millions of older people are getting tests they don't need to prove they are healthy enough to have cataracts removed, a new study finds. The excess testing before this quick, ultra-safe eye procedure is costing them and Medicare a bundle, and many patients don't know they can question it, doctors say.",Health,,"Study: Many Medicare Cataract Patients Given Needless Tests Millions of older people are getting tests they don't need to prove they are healthy enough to have cataracts removed, a new study finds. The excess testing before this quick, ultra-safe eye procedure is costing them and Medicare a bundle, and many patients don't know they can question it, doctors say.  ",News
298,Washington Post executive editor Martin Baron denounces conditions for its imprisoned Tehran correspondent Jason Rezaian; contends restrictions include only one hour of pretrial time with defense lawyer.,2015-04-15,article,"Jason Rezaian, Washington Post Reporter Imprisoned in Tehran, Is Subjected to ‘Kafkaesque Restrictions,’ Editor Says",552d954279881041e9d0b05f,Foreign,"The newspaper&#8217;s executive editor said the restrictions include only one hour of pretrial time with a defense lawyer for the reporter, Jason Rezaian, imprisoned for nearly nine months.",World,Middle East,"Jason Rezaian, Washington Post Reporter Imprisoned in Tehran, Is Subjected to ‘Kafkaesque Restrictions,’ Editor Says The newspaper&#8217;s executive editor said the restrictions include only one hour of pretrial time with a defense lawyer for the reporter, Jason Rezaian, imprisoned for nearly nine months. Washington Post executive editor Martin Baron denounces conditions for its imprisoned Tehran correspondent Jason Rezaian; contends restrictions include only one hour of pretrial time with defense lawyer.",News
299,,2015-04-16,article,Physicians Want Dr. Oz Gone From Columbia Medical Faculty,5530459e7988102e3082aeb2,None,"Columbia University has not removed TV celebrity doctor Mehmet Oz from his faculty position as a group of top doctors has demanded, citing his ""egregious lack of integrity"" for promoting what they call ""quack treatments.""",U.S.,,"Physicians Want Dr. Oz Gone From Columbia Medical Faculty Columbia University has not removed TV celebrity doctor Mehmet Oz from his faculty position as a group of top doctors has demanded, citing his ""egregious lack of integrity"" for promoting what they call ""quack treatments.""  ",News
300,,2015-04-15,article,Records Reveal Details From 'High-End' Clothing Thefts,552ee9d87988107a4d3c3e36,None,"A woman stole more than $100,000 worth of women's clothing and merchandise, which she was selling out of her nearly $1 million home in a Kansas City suburb, authorities allege.",U.S.,,"Records Reveal Details From 'High-End' Clothing Thefts A woman stole more than $100,000 worth of women's clothing and merchandise, which she was selling out of her nearly $1 million home in a Kansas City suburb, authorities allege.  ",News
301,,2015-04-15,article,Study: Many Medicare Cataract Patients Given Needless Tests,552ed2a67988107a4d3c3ddc,None,"Millions of older people are getting tests they don't need to prove they are healthy enough to have cataracts removed, a new study finds. The excess testing before this quick, ultra-safe eye procedure is costing them and Medicare a bundle, and many patients don't know they can question it, doctors say.",Health,,"Study: Many Medicare Cataract Patients Given Needless Tests Millions of older people are getting tests they don't need to prove they are healthy enough to have cataracts removed, a new study finds. The excess testing before this quick, ultra-safe eye procedure is costing them and Medicare a bundle, and many patients don't know they can question it, doctors say.  ",News
302,,2015-04-13,article,VA Tells Congress It Has Plan to Pay for Denver Hospital,552c56e4798810155ad44bad,None,"The Veterans Affairs Department told Congress it wants to tap a $5 billion fund for improving health care to finish the over-budget Denver VA hospital, Sen. Michael Bennet's office said Monday.",U.S.,,"VA Tells Congress It Has Plan to Pay for Denver Hospital The Veterans Affairs Department told Congress it wants to tap a $5 billion fund for improving health care to finish the over-budget Denver VA hospital, Sen. Michael Bennet's office said Monday.  ",News
303,,2015-04-15,article,Florida Doctor in NJ Political Corruption Scandal to Fight New Medicare Fraud Charges: Lawyer,552e8da67988107a4d3c3ccb,None,"A Florida ophthalmologist accused of showering New Jersey Senator Bob Menendez with gifts in exchange for help on Medicare disputes plans to fight new federal charges of fraud related to millions in Medicare payments, his attorney said on Wednesday.",U.S.,,"Florida Doctor in NJ Political Corruption Scandal to Fight New Medicare Fraud Charges: Lawyer A Florida ophthalmologist accused of showering New Jersey Senator Bob Menendez with gifts in exchange for help on Medicare disputes plans to fight new federal charges of fraud related to millions in Medicare payments, his attorney said on Wednesday.  ",News
304,,2015-04-14,article,Florida Doctor Indicted on Medicare Fraud: U.S. Attorney,552d98e279881041e9d0b068,None,"Florida doctor Salomon Melgen, who has been charged with corruption along with New Jersey Democratic Senator Bob Menendez, was indicted on Tuesday on Medicare fraud charges, the U.S. Attorney's office in Miami said.",U.S.,,"Florida Doctor Indicted on Medicare Fraud: U.S. Attorney Florida doctor Salomon Melgen, who has been charged with corruption along with New Jersey Democratic Senator Bob Menendez, was indicted on Tuesday on Medicare fraud charges, the U.S. Attorney's office in Miami said.  ",News
305,,2015-04-08,article,Jennie-O Turkey Farm in Minnesota Hit by Deadly Bird Flu,552584ee7988105cc7b517cd,None,"A ninth Minnesota turkey farm has been hit by a form of bird flu that's deadly to poultry, this time in a large Jennie-O-Turkey Store operation that has 310,000 turkeys, federal authorities and company officials said Wednesday.",U.S.,,"Jennie-O Turkey Farm in Minnesota Hit by Deadly Bird Flu A ninth Minnesota turkey farm has been hit by a form of bird flu that's deadly to poultry, this time in a large Jennie-O-Turkey Store operation that has 310,000 turkeys, federal authorities and company officials said Wednesday.  ",News
306,,2015-04-17,article,USDA Confirms Bird Flu at 5th South Dakota Turkey Farm,553155e679881067343c6f7f,None,"Five commercial turkey farms in South Dakota have now been infected with a bird flu strain that's led to the deaths of more than 250,000 turkeys in the state and over 2.4 million birds in the Midwest.",U.S.,,"USDA Confirms Bird Flu at 5th South Dakota Turkey Farm Five commercial turkey farms in South Dakota have now been infected with a bird flu strain that's led to the deaths of more than 250,000 turkeys in the state and over 2.4 million birds in the Midwest.  ",News
