,abstract,date,doctype,headline,id,news_desk,paragraph,section,subsection,text,type
263,,2015-06-04,article,South Korea Reports Third MERS Death as Alarm Grows,556fce3a7988101ccffbbe2e,None,"South Korea on Thursday confirmed that a man who died a day earlier had been infected with Middle East Respiratory Syndrome (MERS), the third fatality in a virus outbreak that has caused growing alarm in the country.",World,Middle East,"South Korea Reports Third MERS Death as Alarm Grows South Korea on Thursday confirmed that a man who died a day earlier had been infected with Middle East Respiratory Syndrome (MERS), the third fatality in a virus outbreak that has caused growing alarm in the country.  ",News
264,,2015-05-26,article,Charities Unsure Modi's First Year Brought 'Good Days' for India,55648ac47988102842b84aab,None,"In his first year in power, Indian Prime Minister Narendra Modi has brought in banking for the poor, set up campaigns to improve sanitation and curb the abortion of female fetuses - but slashed funds for education, health, women and children.",World,Asia Pacific,"Charities Unsure Modi's First Year Brought 'Good Days' for India In his first year in power, Indian Prime Minister Narendra Modi has brought in banking for the poor, set up campaigns to improve sanitation and curb the abortion of female fetuses - but slashed funds for education, health, women and children.  ",News
265,,2015-06-08,article,Coal in Poland Lowering Life Spans,55741640798810297e9f0ee8,Business,"Poland has the highest levels in Europe of the tiny pollution particles that are strongly linked to serious health problems like heart attacks, strokes, cancer and even dementia.",Business Day,Energy & Environment ,"Coal in Poland Lowering Life Spans Poland has the highest levels in Europe of the tiny pollution particles that are strongly linked to serious health problems like heart attacks, strokes, cancer and even dementia.  ",Special Report
266,"Editorial welcomes fact that many Latin American governments, including Colombia, are moving away from emphasis on prohibition and punishment as strategies for policing drug abuse and trafficking after years of following American 'bully pulpit' policies; suggests United States focus on helping these countries to promote regional cooperation in fight against drug trafficking.",2015-05-26,article,Latin America Rethinks Drug Policies,55641ef37988102842b8496c,Editorial,The new approaches represent a welcome break with the largely failed traditional tactics.,Opinion,,"Latin America Rethinks Drug Policies The new approaches represent a welcome break with the largely failed traditional tactics. Editorial welcomes fact that many Latin American governments, including Colombia, are moving away from emphasis on prohibition and punishment as strategies for policing drug abuse and trafficking after years of following American 'bully pulpit' policies; suggests United States focus on helping these countries to promote regional cooperation in fight against drug trafficking.",Editorial
267,,2015-06-08,article,"For Republicans, 2 Crucial Court Cases",55746b927988104323debbd8,Foreign,"In June, the Supreme Court will hand down decisions fraught with political implications on same-sex marriage and the Affordable Care Act.",U.S.,Politics,"For Republicans, 2 Crucial Court Cases In June, the Supreme Court will hand down decisions fraught with political implications on same-sex marriage and the Affordable Care Act.  ",News
268,,2015-06-02,article,ACLU: Squalid Conditions at Troubled Baltimore Jail,556dca407988103a0e6f30b5,None,"Moldy showers and cells are infested with mice and cockroaches, toilets are broken for days and medical care is poor or nonexistent at a notoriously troubled Baltimore city jail, the ACLU and Public Justice Center said in court documents filed Tuesday.",U.S.,,"ACLU: Squalid Conditions at Troubled Baltimore Jail Moldy showers and cells are infested with mice and cockroaches, toilets are broken for days and medical care is poor or nonexistent at a notoriously troubled Baltimore city jail, the ACLU and Public Justice Center said in court documents filed Tuesday.  ",News
269,,2015-05-27,article,"Desperate Migrant Pays for Baby to Be Drugged, Smuggled to Myanmar: Researchers",5565dacb7988104957d4bf31,None,"A Burmese woman working in Thailand hired a man to sedate and smuggle her 3-month-old baby across the border to relatives in Myanmar, researchers said, describing a common ""service"" for desperate migrant mothers fearful of losing their jobs.",World,Asia Pacific,"Desperate Migrant Pays for Baby to Be Drugged, Smuggled to Myanmar: Researchers A Burmese woman working in Thailand hired a man to sedate and smuggle her 3-month-old baby across the border to relatives in Myanmar, researchers said, describing a common ""service"" for desperate migrant mothers fearful of losing their jobs.  ",News
270,,2015-06-04,article,U.N. Appeals for $500 Million in Humanitarian Aid for Iraq,556ffbeb7988101ccffbbe89,None,The United Nations launched an appeal on Thursday for half a billion dollars in international aid to tackle a worsening humanitarian crisis in Iraq triggered by the conflict with Islamic State militants.,World,Middle East,U.N. Appeals for $500 Million in Humanitarian Aid for Iraq The United Nations launched an appeal on Thursday for half a billion dollars in international aid to tackle a worsening humanitarian crisis in Iraq triggered by the conflict with Islamic State militants.  ,News
271,"Abbott, maker of baby formula brand Similac Advance, says it will start selling first mainstream formula without genetically altered ingredients at Target.",2015-05-26,article,Similac Advance Infant Formula to Be Offered G.M.O.-Free,5563d3bf7988102842b848f4,Business,"Abbott, maker of the Similac brand, said a third of consumers said infant formula without genetically modified ingredients would bring “peace of mind.”",Business Day,,"Similac Advance Infant Formula to Be Offered G.M.O.-Free Abbott, maker of the Similac brand, said a third of consumers said infant formula without genetically modified ingredients would bring “peace of mind.” Abbott, maker of baby formula brand Similac Advance, says it will start selling first mainstream formula without genetically altered ingredients at Target.",News
272,,2015-05-26,article,Letters to the Editor,55634a037988102842b84818,Science,Readers react to articles in Science Times.,Science,,Letters to the Editor Readers react to articles in Science Times.  ,News
273,,2015-06-09,article,South Korea's Park Postpones U.S. Trip as MERS Cases Rise,557686fc79881065a6aa4431,None,"South Korean President Park Geun-hye postponed a U.S. visit on Wednesday to supervise the handling of an outbreak of Middle East Respiratory Syndrome (MERS), as two more people died and 13 new cases were reported, lifting the total number of patients to 108.",World,Asia Pacific,"South Korea's Park Postpones U.S. Trip as MERS Cases Rise South Korean President Park Geun-hye postponed a U.S. visit on Wednesday to supervise the handling of an outbreak of Middle East Respiratory Syndrome (MERS), as two more people died and 13 new cases were reported, lifting the total number of patients to 108.  ",News
274,,2015-06-04,article,"1 Russian Military Jet Lost in Crash, Another Damaged",557068527988101ccffbbffc,None,"A Russian air force jet crashed in the south Thursday and both crewmen bailed out safely, while another combat plane overturned after landing in a separate accident, hurting no one, the Defense Ministry said.",World,Europe,"1 Russian Military Jet Lost in Crash, Another Damaged A Russian air force jet crashed in the south Thursday and both crewmen bailed out safely, while another combat plane overturned after landing in a separate accident, hurting no one, the Defense Ministry said.  ",News
275,,2015-05-26,article,18-Year-Old Gets 25 Years for Grandparents' Deaths in Fire,55648ac97988102842b84aac,None,"A central Kentucky teenager has been sentenced to 25 years in prison for killing her grandparents, who were found in their burned home.",U.S.,,"18-Year-Old Gets 25 Years for Grandparents' Deaths in Fire A central Kentucky teenager has been sentenced to 25 years in prison for killing her grandparents, who were found in their burned home.  ",News
276,,2015-05-25,article,Protester Supporting Iron Mine Strike in Peru Killed in Clashes,556371687988102842b84867,None,"A man supporting a week-long strike at Shougang Group Co Ltd's iron deposit in southern Peru was killed in clashes with police on Monday, a spokesman with the health ministry said.",World,Americas,"Protester Supporting Iron Mine Strike in Peru Killed in Clashes A man supporting a week-long strike at Shougang Group Co Ltd's iron deposit in southern Peru was killed in clashes with police on Monday, a spokesman with the health ministry said.  ",News
277,,2015-06-07,article,Connecticut Gov. Malloy Endorses Clinton for President,557476ff7988104323debbf4,None,"Connecticut Gov. Dannel P. Malloy on Sunday endorsed Hillary Rodham Clinton for president, saying she has the best experience to lead the country.",U.S.,,"Connecticut Gov. Malloy Endorses Clinton for President Connecticut Gov. Dannel P. Malloy on Sunday endorsed Hillary Rodham Clinton for president, saying she has the best experience to lead the country.  ",News
278,,2015-06-04,article,U.S. Wins WTO Poultry Birdflu Case Against India,55705e607988101ccffbbfda,None,"The World Trade Organization (WTO) said on Thursday that India broke international trade rules by blocking U.S. poultry and egg imports because of unsubstantiated bird flu fears, confirming a win for the United States in the dispute.",World,Asia Pacific,"U.S. Wins WTO Poultry Birdflu Case Against India The World Trade Organization (WTO) said on Thursday that India broke international trade rules by blocking U.S. poultry and egg imports because of unsubstantiated bird flu fears, confirming a win for the United States in the dispute.  ",News
279,,2015-05-27,article,India Appoints 1st Transgender as Head of College,55656f307988104957d4bdd4,None,The first transgender in India has been appointed as the principal of a women's college.,World,Asia Pacific,India Appoints 1st Transgender as Head of College The first transgender in India has been appointed as the principal of a women's college.  ,News
280,,2015-06-09,article,California Lawmakers Pass Vaccine Bill Amid Emotional Debate,55774947798810054cfd024e,None,"California lawmakers on Tuesday approved a hotly contested bill that would impose one of the strictest vaccination laws in the country, after five hours of highly emotional testimony that brought hundreds of opponents to the Capitol.",U.S.,,"California Lawmakers Pass Vaccine Bill Amid Emotional Debate California lawmakers on Tuesday approved a hotly contested bill that would impose one of the strictest vaccination laws in the country, after five hours of highly emotional testimony that brought hundreds of opponents to the Capitol.  ",News
281,,2015-06-04,article,South Korea Confirms Death of Fourth MERS Patient,557026d27988101ccffbbf23,None,"South Korea confirmed the death of one more victim of Middle East Respiratory Syndrome (MERS) on Friday, the fourth fatality in an outbreak of the often-deadly virus in the country.",World,Asia Pacific,"South Korea Confirms Death of Fourth MERS Patient South Korea confirmed the death of one more victim of Middle East Respiratory Syndrome (MERS) on Friday, the fourth fatality in an outbreak of the often-deadly virus in the country.  ",News
282,,2015-05-31,article,Hong Kong Quarantines 18 Over MERS Fears,556a99ea79881001e9592a2f,None,"Hong Kong authorities quarantined 18 fellow passengers of a South Korean man who arrived in the city infected with Middle East Respiratory Syndrome, or MERS.",World,Asia Pacific,"Hong Kong Quarantines 18 Over MERS Fears Hong Kong authorities quarantined 18 fellow passengers of a South Korean man who arrived in the city infected with Middle East Respiratory Syndrome, or MERS.  ",News
283,,2015-06-08,article,"Kaiser Permanente, Workers Reach Tentative Contract Plan",5575f6fd79881065a6aa42e4,None,"Kaiser Permanente and unions representing 105,000 health care workers across the United States have reached a tentative labor agreement.",U.S.,,"Kaiser Permanente, Workers Reach Tentative Contract Plan Kaiser Permanente and unions representing 105,000 health care workers across the United States have reached a tentative labor agreement.  ",News
284,,2015-06-08,article,Teen Daughter of 'Queen of Versailles' Stars Dies in Florida,557578ff7988104323debe00,None,"The 18-year-old daughter of the stars of the documentary ""Queen of Versailles"" died after being found unresponsive at their home near Orlando on Saturday, according to the Orange County Sheriff's Office.",U.S.,,"Teen Daughter of 'Queen of Versailles' Stars Dies in Florida The 18-year-old daughter of the stars of the documentary ""Queen of Versailles"" died after being found unresponsive at their home near Orlando on Saturday, according to the Orange County Sheriff's Office.  ",News
285,,2015-05-27,article,Housing for the Disabled and Elderly on Roosevelt Island,556570667988104957d4bddd,Letters,A doctor laments the loss of middle-class housing as Roosevelt Island gets gentrified.,Opinion,,Housing for the Disabled and Elderly on Roosevelt Island A doctor laments the loss of middle-class housing as Roosevelt Island gets gentrified.  ,Letter
286,,2015-06-08,article,N.J. Supreme Court to Release Pension Case Decision on Tuesday,5575f78f79881065a6aa42e7,None,New Jersey's Supreme Court will release its decision on Tuesday on whether Governor Chris Christie violated public pensioners' contractual rights when he slashed $1.6 billion from the state's fiscal 2015 public pension contribution.,Business Day,,N.J. Supreme Court to Release Pension Case Decision on Tuesday New Jersey's Supreme Court will release its decision on Tuesday on whether Governor Chris Christie violated public pensioners' contractual rights when he slashed $1.6 billion from the state's fiscal 2015 public pension contribution.  ,News
287,,2015-06-03,article,Requiring Ultrasounds Before an Abortion,556eaaac79881067f08c6fc5,Letters,"An abortion provider says the question of whether to have an ultrasound should be left to the patient and her doctor, not politicians.",Opinion,,"Requiring Ultrasounds Before an Abortion An abortion provider says the question of whether to have an ultrasound should be left to the patient and her doctor, not politicians.  ",Letter
288,,2015-05-26,article,West Virginia's 20-Week Abortion Ban Takes Effect,5564ced87988104957d4bc78,None,"A law banning abortions after 20 weeks of pregnancy took effect in West Virginia on Tuesday, making the state one of 12 to prohibit abortions after that period.",U.S.,,"West Virginia's 20-Week Abortion Ban Takes Effect A law banning abortions after 20 weeks of pregnancy took effect in West Virginia on Tuesday, making the state one of 12 to prohibit abortions after that period.  ",News
289,,2015-06-07,article,"Jackelyn Tannenholtz,  Joshua Gerber",5573c566798810297e9f0e60,Society,An advertising manager for Louis Vuitton and an investment banker for Citigroup marry in Brooklyn.,Fashion & Style,Weddings,"Jackelyn Tannenholtz,  Joshua Gerber An advertising manager for Louis Vuitton and an investment banker for Citigroup marry in Brooklyn.  ",News
290,,2015-06-03,article,Twenty-Five Iraqi Tourists Killed in Iran Bus Crash,556eb93779881067f08c6ffa,None,"Twenty-five Iraqi tourists were killed and 16 injured when their bus plunged off a cliff in Iran's northern mountains on Tuesday, news agencies reported.",World,Middle East,"Twenty-Five Iraqi Tourists Killed in Iran Bus Crash Twenty-five Iraqi tourists were killed and 16 injured when their bus plunged off a cliff in Iran's northern mountains on Tuesday, news agencies reported.  ",News
291,,2015-06-01,article,About 55 People at Utah Homeless Shelter Suffer Food Poisoning,556cfd837988103a0e6f2e6a,None,"About 55 people, including some children, fell ill with suspected food poisoning at a homeless shelter in Salt Lake City on the weekend, and authorities were investigating the source of the illness, officials said on Monday.",U.S.,,"About 55 People at Utah Homeless Shelter Suffer Food Poisoning About 55 people, including some children, fell ill with suspected food poisoning at a homeless shelter in Salt Lake City on the weekend, and authorities were investigating the source of the illness, officials said on Monday.  ",News
292,,2015-05-31,article,Emily Simon and Matthew Crystal,556a8ad579881001e9592a06,Society,"The couple, who married Saturday in New Vernon, N.J., met at Lafayette College.",Fashion & Style,Weddings,"Emily Simon and Matthew Crystal The couple, who married Saturday in New Vernon, N.J., met at Lafayette College.  ",News
293,,2015-06-02,article,Wellness Trumps Politics,556c355b79881019f18de5e0,Editorial,What is Rosa Luxemburg to Sunday lovers? The political century has given way to the personal century.,Opinion,,Wellness Trumps Politics What is Rosa Luxemburg to Sunday lovers? The political century has given way to the personal century.  ,Op-Ed
294,,2015-06-06,article,Security Forces Free Russian Hostages in Sudan,5572c5cf798810048436a121,None,"Two Russians held hostage in the Sudanese region of Darfur were freed in an operation by security forces on Friday and their captors taken prisoner, Sudanese authorities said on Saturday.",World,Europe,"Security Forces Free Russian Hostages in Sudan Two Russians held hostage in the Sudanese region of Darfur were freed in an operation by security forces on Friday and their captors taken prisoner, Sudanese authorities said on Saturday.  ",News
295,,2015-06-02,article,"Nestle USA to Remove Artificial Flavors, Cut Salt in Some Foods",556da92c7988103a0e6f303b,None,Nestle USA said on Tuesday it would remove artificial flavors and reduce salt by 10 percent in its frozen pizza and snack products by the end of this year.,World,Europe,"Nestle USA to Remove Artificial Flavors, Cut Salt in Some Foods Nestle USA said on Tuesday it would remove artificial flavors and reduce salt by 10 percent in its frozen pizza and snack products by the end of this year.  ",News
296,,2015-05-27,article,Five Espressos a Day? EU Food Agency Says Stop There,5565bf547988104957d4bec3,None,"Drinking up to five espressos a day, or the equivalent, poses no risk to the general population, according to a European review into the safety of caffeine.",U.S.,,"Five Espressos a Day? EU Food Agency Says Stop There Drinking up to five espressos a day, or the equivalent, poses no risk to the general population, according to a European review into the safety of caffeine.  ",News
297,,2015-05-26,article,"USDA Chief Vet Says Bird Flu Cases Waning, Sees End by July",5564d3127988104957d4bc88,None,"The number of cases of bird flu in the United States has started to decline and the epidemic is likely to be over within a couple of months, helped by warm weather in the summer, the U.S. chief veterinary officer said on Tuesday.",World,Europe,"USDA Chief Vet Says Bird Flu Cases Waning, Sees End by July The number of cases of bird flu in the United States has started to decline and the epidemic is likely to be over within a couple of months, helped by warm weather in the summer, the U.S. chief veterinary officer said on Tuesday.  ",News
298,,2015-05-24,article,"Rosalie Fazio, Elnara Eynullayeva",556150557988107411514d3f,Society,"Ms. Fazio is a legislative counsel to a Massachusetts state senator, and Ms. Eynullayeva is an economist.",Fashion & Style,Weddings,"Rosalie Fazio, Elnara Eynullayeva Ms. Fazio is a legislative counsel to a Massachusetts state senator, and Ms. Eynullayeva is an economist.  ",News
299,,2015-06-09,article,From Red Pepper Paste to Quarantine: South Korean Village Shut by MERS,5576870279881065a6aa4433,None,"Fear in South Korea over the Middle East Respiratory Syndrome (MERS) virus has kept crowds down at baseball games, prompted churchgoers to bow instead of shake hands and led to an entire village being placed in quarantine.",World,Middle East,"From Red Pepper Paste to Quarantine: South Korean Village Shut by MERS Fear in South Korea over the Middle East Respiratory Syndrome (MERS) virus has kept crowds down at baseball games, prompted churchgoers to bow instead of shake hands and led to an entire village being placed in quarantine.  ",News
300,,2015-05-29,article,"China Confirms First Case of MERS, a South Korean Man",55683f5e7988102c02bd6ab9,None,China on Friday confirmed its first case of Middle East Respiratory Syndrome in a South Korean businessman who ignored instructions to stay home after his father was diagnosed with the disease.,World,Asia Pacific,"China Confirms First Case of MERS, a South Korean Man China on Friday confirmed its first case of Middle East Respiratory Syndrome in a South Korean businessman who ignored instructions to stay home after his father was diagnosed with the disease.  ",News
301,,2015-06-04,article,Software Maker Evolent Health's IPO Priced at $17/share: Underwriter,5570c4857988103be36e9979,None,"Evolent Health Inc's  initial public offering has been priced at $17 per share, an underwriter told Reuters late on Thursday, valuing the healthcare software maker at about $950 million. ",Business Day,,"Software Maker Evolent Health's IPO Priced at $17/share: Underwriter Evolent Health Inc's  initial public offering has been priced at $17 per share, an underwriter told Reuters late on Thursday, valuing the healthcare software maker at about $950 million.   ",News
302,,2015-06-08,article,From Red Pepper Paste to Quarantine: South Korean Village Shut by MERS,5575b6307988104323debed5,None,"Fear in South Korea over the Middle East Respiratory Syndrome (MERS) virus has kept crowds down at baseball games, prompted churchgoers to bow instead of shake hands and led to an entire village being placed in quarantine.",World,Middle East,"From Red Pepper Paste to Quarantine: South Korean Village Shut by MERS Fear in South Korea over the Middle East Respiratory Syndrome (MERS) virus has kept crowds down at baseball games, prompted churchgoers to bow instead of shake hands and led to an entire village being placed in quarantine.  ",News
303,,2015-06-07,article,Guam Lesbian Couple to Apply for Marriage Application,5574a1227988104323debc4e,None,A lesbian couple who filed a lawsuit to lift the ban on same-sex marriage on Guam will file a marriage application Tuesday.,World,,Guam Lesbian Couple to Apply for Marriage Application A lesbian couple who filed a lawsuit to lift the ban on same-sex marriage on Guam will file a marriage application Tuesday.  ,News
304,,2015-05-31,article,"States Enlist Prisoners, Plan Biosecurity to Combat Avian Flu Threat",556aeaad79881001e9592a99,None,Indiana is training 300 prisoners to kill infected chickens and banning bird shows at county fairs. Mississippi is considering road barricades and planning biosecurity measures. Iowa is trying to figure out how to deal with a mountain of dead - and reeking - chickens.,U.S.,,"States Enlist Prisoners, Plan Biosecurity to Combat Avian Flu Threat Indiana is training 300 prisoners to kill infected chickens and banning bird shows at county fairs. Mississippi is considering road barricades and planning biosecurity measures. Iowa is trying to figure out how to deal with a mountain of dead - and reeking - chickens.  ",News
305,,2015-05-30,article,Spike in Water Toxins Blamed for Hundreds of Turtle Deaths,5569ead179881001e959290b,None,"Hundreds of small turtles have washed up dead on the eastern end of Long Island in the last month, a die-off scientists blame on waterborne toxins that have reached unprecedented levels for reasons that aren't entirely clear.",U.S.,,"Spike in Water Toxins Blamed for Hundreds of Turtle Deaths Hundreds of small turtles have washed up dead on the eastern end of Long Island in the last month, a die-off scientists blame on waterborne toxins that have reached unprecedented levels for reasons that aren't entirely clear.  ",News
306,,2015-06-03,article,"Problem Drinking Affects 33 Million Adults, Study Finds",556f19ad79881067f08c717a,Science,"Alcohol problems affect almost 33 million adults, and most have never sought treatment, according to a new government survey.",Health,,"Problem Drinking Affects 33 Million Adults, Study Finds Alcohol problems affect almost 33 million adults, and most have never sought treatment, according to a new government survey.  ",News
307,,2015-05-24,article,Officials: $1M Spent on Medical Care for Jailed Chicago Teen,5561f3af7988107411514e40,None,Cook County jail officials say a Chicago teenager who's been locked up since last year has required more than $1 million in medical care because he ingests pieces of metal and other objects.,U.S.,,Officials: $1M Spent on Medical Care for Jailed Chicago Teen Cook County jail officials say a Chicago teenager who's been locked up since last year has required more than $1 million in medical care because he ingests pieces of metal and other objects.  ,News
308,,2015-06-02,article,Ohio Cancels Poultry Shows at Fairs Amid Bird Flu Outbreak,556de70e79881067f08c6db4,None,"All poultry shows at the Ohio State Fair and county fairs across the state have been canceled this year because of the threat of a deadly bird flu virus, the state's agriculture department announced Tuesday.",U.S.,,"Ohio Cancels Poultry Shows at Fairs Amid Bird Flu Outbreak All poultry shows at the Ohio State Fair and county fairs across the state have been canceled this year because of the threat of a deadly bird flu virus, the state's agriculture department announced Tuesday.  ",News
309,,2015-06-05,article,"Tariq Aziz, Iraqi Foreign Minister Under Saddam, Dies in Jail",5571b4587988103be36e9bc2,None,"Tariq Aziz, who was foreign minister of Iraq under Saddam Hussein, has died in prison, Iraqi officials said on Friday. He was 79.",World,Middle East,"Tariq Aziz, Iraqi Foreign Minister Under Saddam, Dies in Jail Tariq Aziz, who was foreign minister of Iraq under Saddam Hussein, has died in prison, Iraqi officials said on Friday. He was 79.  ",News
310,,2015-06-09,article,American Medical Association Adopts Youth Sports Concussion Policy,55774eb1798810054cfd025f,None,"The American Medical Association, responding to rising concern about concussions in youth sports like soccer and football, on Tuesday adopted policies intended to lower the risk of these brain injuries and called for prompt diagnosis and medical care.",Sports,Pro Football,"American Medical Association Adopts Youth Sports Concussion Policy The American Medical Association, responding to rising concern about concussions in youth sports like soccer and football, on Tuesday adopted policies intended to lower the risk of these brain injuries and called for prompt diagnosis and medical care.  ",News
311,,2015-06-02,article,10 Things to Know for Wednesday,556d7b647988103a0e6f2fa8,None,"Your daily look at late-breaking news, upcoming events and the stories that will be talked about Wednesday:",U.S.,,"10 Things to Know for Wednesday Your daily look at late-breaking news, upcoming events and the stories that will be talked about Wednesday:  ",News
312,,2015-06-09,article,U.S. Appeals Court Upholds Restrictive Texas Abortion Law,557723d5798810054cfd01c9,None,"A U.S. appeals court on Tuesday upheld the main provisions of a restrictive Texas abortion law including one requiring clinics to have certain hospital-grade facilities, a regulatory hurdle critics said was designed to shut down abortion providers.",U.S.,,"U.S. Appeals Court Upholds Restrictive Texas Abortion Law A U.S. appeals court on Tuesday upheld the main provisions of a restrictive Texas abortion law including one requiring clinics to have certain hospital-grade facilities, a regulatory hurdle critics said was designed to shut down abortion providers.  ",News
313,,2015-06-02,article,Paris Police Evacuate Hundreds of Migrants From Tent Camp,556d5b167988103a0e6f2f39,None,"Paris police evacuated hundreds of migrants Tuesday from a makeshift tent camp near a major train station and tourist area, then bulldozed their leftover debris from a patch of pavement that had become a symbol of Europe's migrant crisis.",World,Europe,"Paris Police Evacuate Hundreds of Migrants From Tent Camp Paris police evacuated hundreds of migrants Tuesday from a makeshift tent camp near a major train station and tourist area, then bulldozed their leftover debris from a patch of pavement that had become a symbol of Europe's migrant crisis.  ",News
314,,2015-06-04,article,EU Drug Agency Sees No U.S.-Like Cannabis Legalization Moves,55706c6e7988101ccffbc00a,None,"European Union countries are unlikely to legalize marijuana any time soon as some parts of the United States have done recently, EU drug monitoring agency chief Wolfgang Gotz said on Thursday.",World,Europe,"EU Drug Agency Sees No U.S.-Like Cannabis Legalization Moves European Union countries are unlikely to legalize marijuana any time soon as some parts of the United States have done recently, EU drug monitoring agency chief Wolfgang Gotz said on Thursday.  ",News
315,,2015-06-02,article,U.S. May Take First Step to Curb Airline Emissions This Week: Sources,556de37d79881067f08c6d9d,None,"The U.S. Environmental Protection Agency plans as soon as Friday to determine whether carbon dioxide from aircraft endangers public health, a first step to regulating emissions from the aviation sector, sources familiar with the rulemaking process said.",U.S.,,"U.S. May Take First Step to Curb Airline Emissions This Week: Sources The U.S. Environmental Protection Agency plans as soon as Friday to determine whether carbon dioxide from aircraft endangers public health, a first step to regulating emissions from the aviation sector, sources familiar with the rulemaking process said.  ",News
316,,2015-05-31,article,U.S.-Egyptian Released From Egypt Jail-Family,556b115879881001e9592abe,None,"An Egyptian-American jailed in Egypt for nearly two years for involvement in the outlawed Muslim Brotherhood has been released and is headed for the United States, his family said on Saturday.",World,Middle East,"U.S.-Egyptian Released From Egypt Jail-Family An Egyptian-American jailed in Egypt for nearly two years for involvement in the outlawed Muslim Brotherhood has been released and is headed for the United States, his family said on Saturday.  ",News
317,,2015-05-31,article,"Egyptian-American Released, Flies Back to US",556ad64a79881001e9592a84,None,An Egyptian-American who had been sentenced to life in prison in Egypt and had been on a hunger strike for more than a year before being freed has arrived back in the United States.,U.S.,Politics,"Egyptian-American Released, Flies Back to US An Egyptian-American who had been sentenced to life in prison in Egypt and had been on a hunger strike for more than a year before being freed has arrived back in the United States.  ",News
318,Editorial praises American Medical Assn for issuing resolution that challenges military policy of barring transgender troops as having no medically sound basis; urges Pres Obama and Defense Sec Ashton Carter to end discriminatory policy.,2015-06-09,article,What Doctors Say About Transgender Troops,557693f479881065a6aa445b,Editorial,The administration should listen to the medical profession when it says there is no valid reason to bar transgender people from service.,Opinion,,What Doctors Say About Transgender Troops The administration should listen to the medical profession when it says there is no valid reason to bar transgender people from service. Editorial praises American Medical Assn for issuing resolution that challenges military policy of barring transgender troops as having no medically sound basis; urges Pres Obama and Defense Sec Ashton Carter to end discriminatory policy.,Editorial
319,,2015-06-04,article,Planned Parenthood Sues Arizona Over New Abortion Law,5570a9d47988103be36e9916,None,Arizona abortion providers asked a federal judge Thursday to block part of a recently passed law that would require doctors to tell women they can reverse the effects of a drug-induced abortion.,U.S.,,Planned Parenthood Sues Arizona Over New Abortion Law Arizona abortion providers asked a federal judge Thursday to block part of a recently passed law that would require doctors to tell women they can reverse the effects of a drug-induced abortion.  ,News
320,"Huggable the teddy bear is a social robot prototype that is being tested at Boston Children's Hospital to see if it has therapeutic value for children who have long hospital stays; device, essentially a high-tech puppet, was developed at MIT's Media Lab.",2015-06-04,article,A Talking Teddy Bear Practicing in the Pediatric Hospital,556f226c79881067f08c719b,Business,"Huggable, a social robot prototype, is being tested to determine whether it can have therapeutic value for children who have long hospital stays.",Technology,,"A Talking Teddy Bear Practicing in the Pediatric Hospital Huggable, a social robot prototype, is being tested to determine whether it can have therapeutic value for children who have long hospital stays. Huggable the teddy bear is a social robot prototype that is being tested at Boston Children's Hospital to see if it has therapeutic value for children who have long hospital stays; device, essentially a high-tech puppet, was developed at MIT's Media Lab.",News
321,,2015-06-01,article,San Francisco Lawmakers Advance Proposal to Require Soda Warning Labels,556d01be7988103a0e6f2e71,None,"A panel of San Francisco lawmakers voted on Monday to advance a package of laws targeting soda and other sugar-sweetened beverages, including what would be the first warning label in the United States.",U.S.,,"San Francisco Lawmakers Advance Proposal to Require Soda Warning Labels A panel of San Francisco lawmakers voted on Monday to advance a package of laws targeting soda and other sugar-sweetened beverages, including what would be the first warning label in the United States.  ",News
322,,2015-05-28,article,Authorities Eye Reopening of Goo-Struck California Beaches,556727fd7988107955f19f15,None,"Crews scouring 7 miles of Southern California beaches had scooped up truckloads of mysterious oily goo Thursday and the area might be clean enough to reopen for the weekend, authorities said.",U.S.,,"Authorities Eye Reopening of Goo-Struck California Beaches Crews scouring 7 miles of Southern California beaches had scooped up truckloads of mysterious oily goo Thursday and the area might be clean enough to reopen for the weekend, authorities said.  ",News
323,,2015-06-09,article,"After Gay Marriage Vote, Ireland Should Move on Abortion: Amnesty",5576c9cc79881065a6aa44ee,None,"The Irish government should heed the shifting of opinion demonstrated by the people's backing of gay marriage, by easing restrictions on abortion, the head of Amnesty International said on Tuesday.",World,Europe,"After Gay Marriage Vote, Ireland Should Move on Abortion: Amnesty The Irish government should heed the shifting of opinion demonstrated by the people's backing of gay marriage, by easing restrictions on abortion, the head of Amnesty International said on Tuesday.  ",News
324,,2015-05-30,article,U.S.-Egyptian Released From Egypt Jail: Family,556984137988105dd5c8c660,None,"An Egyptian-American jailed in Egypt for nearly two years for involvement in the outlawed Muslim Brotherhood has been released and is headed for the United States, his family said on Saturday.",World,Middle East,"U.S.-Egyptian Released From Egypt Jail: Family An Egyptian-American jailed in Egypt for nearly two years for involvement in the outlawed Muslim Brotherhood has been released and is headed for the United States, his family said on Saturday.  ",News
325,,2015-05-29,article,Assisted Suicide Bill Advances in California Legislature,55680f727988102c02bd6a13,None,"California lawmakers on Thursday revived a bill that would allow physician-assisted suicide in the most populous U.S. state, after a renewal of debate on end-of-life issues prompted by the death of 29-year-old Brittany Maynard last year.",U.S.,Politics,"Assisted Suicide Bill Advances in California Legislature California lawmakers on Thursday revived a bill that would allow physician-assisted suicide in the most populous U.S. state, after a renewal of debate on end-of-life issues prompted by the death of 29-year-old Brittany Maynard last year.  ",News
